crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_before,latency_after,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
0,sfc_unique_p1_18,True,False,N/A,4.683638321087056,10.93,6.246361678912944,0.025167226791381836,N/A,6.246361678912944,-21.0,High,Slow Recover
0,sfc_cache_p6_18,True,False,N/A,4.1369409214355315,5.26,1.1230590785644683,0.04902005195617676,N/A,1.1230590785644683,-10.0,High,Slow Recover
0,sfc_cache_p6_17,True,False,N/A,3.498656778030687,4.08,0.5813432219693131,0.07367229461669922,N/A,0.5813432219693131,-10.0,High,Slow Recover
0,sfc_cache_p5_18,True,False,N/A,4.1369409214355315,5.0,0.8630590785644685,0.09844231605529785,N/A,0.8630590785644685,-10.0,High,Slow Recover
0,sfc_cache_p5_17,True,False,N/A,3.498656778030687,3.42,-0.07865677803068705,0.12309670448303223,N/A,-0.07865677803068705,-10.0,High,Slow Recover
0,sfc_cache_p4_18,True,False,N/A,2.855807888800636,4.7,1.844192111199364,0.14777302742004395,N/A,1.844192111199364,-10.0,High,Slow Recover
0,sfc_cache_p4_17,True,False,N/A,3.498656778030687,3.42,-0.07865677803068705,0.17197895050048828,N/A,-0.07865677803068705,-1.67,High,Slow Recover
0,sfc_cache_p3_18,True,False,N/A,4.219099163605361,4.7,0.480900836394639,0.1959521770477295,N/A,0.480900836394639,-1.67,High,Slow Recover
0,sfc_cache_p3_17,True,False,N/A,3.498656778030687,3.42,-0.07865677803068705,0.28925275802612305,N/A,-0.07865677803068705,-1.67,High,Slow Recover
0,sfc_cache_p2_18,True,False,N/A,3.8368502236437294,4.7,0.8631497763562708,0.3134946823120117,N/A,0.8631497763562708,-1.67,High,Slow Recover
0,sfc_cache_p2_17,True,False,N/A,3.498656778030687,3.42,-0.07865677803068705,0.3431520462036133,N/A,-0.07865677803068705,-1.67,High,Slow Recover
1,sfc_unique_p4_25,True,False,N/A,7.3718555549846645,9.05,1.6781444450153362,0.17482948303222656,N/A,1.6781444450153362,-21.0,High,Slow Recover
1,sfc_unique_p3_25,True,False,N/A,7.124329147502462,9.28,2.155670852497537,0.24043965339660645,N/A,2.155670852497537,-21.0,High,Slow Recover
1,sfc_unique_p3_22,True,False,N/A,5.445122379295653,12.33,6.884877620704347,0.2902097702026367,N/A,6.884877620704347,-21.0,High,Slow Recover
1,sfc_unique_p2_24,True,False,N/A,10.212997762907985,10.96,0.7470022370920155,0.37503886222839355,N/A,0.7470022370920155,-21.0,High,Slow Recover
1,sfc_cache_p6_25,True,False,N/A,3.648393219375814,5.21,1.561606780624186,0.4249086380004883,N/A,1.561606780624186,-10.0,High,Slow Recover
1,sfc_cache_p5_25,True,False,N/A,3.648393219375814,5.77,2.1216067806241856,0.46987080574035645,N/A,2.1216067806241856,-10.0,High,Slow Recover
1,sfc_cache_p3_23,True,False,N/A,3.148828507627248,4.12,0.9711714923727519,0.5127332210540771,N/A,0.9711714923727519,-10.0,High,Slow Recover
1,sfc_cache_p2_23,True,False,N/A,3.148828507627248,4.12,0.9711714923727519,0.5566329956054688,N/A,0.9711714923727519,-1.67,High,Slow Recover
1,sfc_cache_p2_22,True,False,N/A,8.111362503151941,4.12,-3.991362503151941,0.7180118560791016,N/A,-3.991362503151941,-5.67,High,Slow Recover
1,sfc_cache_p1_25,True,False,N/A,4.939068885331534,5.77,0.8309311146684655,0.7618505954742432,N/A,0.8309311146684655,-1.67,High,Slow Recover
1,sfc_cache_p1_24,True,False,N/A,4.9829528294799434,5.09,0.10704717052005641,0.8060035705566406,N/A,0.10704717052005641,-10.0,High,Slow Recover
1,sfc_cache_p1_23,True,False,N/A,2.333991473517282,3.72,1.3860085264827182,0.8497450351715088,N/A,1.3860085264827182,-10.0,High,Slow Recover
2,sfc_unique_p6_31,True,False,N/A,4.796226880959649,3.35,-1.446226880959649,0.051512718200683594,N/A,-1.446226880959649,-21.0,High,Slow Recover
2,sfc_unique_p6_28,True,False,N/A,5.457087699830259,10.81,5.352912300169741,0.10177159309387207,N/A,5.352912300169741,-21.0,High,Slow Recover
2,sfc_unique_p5_31,True,False,N/A,4.796226880959649,3.35,-1.446226880959649,0.28247594833374023,N/A,-1.446226880959649,-21.0,High,Slow Recover
2,sfc_unique_p5_28,True,False,N/A,5.457087699830259,10.81,5.352912300169741,0.3331756591796875,N/A,5.352912300169741,-21.0,High,Slow Recover
2,sfc_unique_p4_31,True,False,N/A,4.796226880959649,4.29,-0.5062268809596491,0.383847713470459,N/A,-0.5062268809596491,-21.0,High,Slow Recover
2,sfc_unique_p3_31,True,False,N/A,4.796226880959649,11.09,6.293773119040351,0.43409132957458496,N/A,6.293773119040351,-21.0,High,Slow Recover
2,sfc_cache_p6_30,True,False,N/A,4.012926303362356,6.77,2.7570736966376437,0.482999324798584,N/A,2.7570736966376437,-10.0,High,Slow Recover
2,sfc_cache_p5_30,True,False,N/A,3.898168278504636,6.46,2.561831721495364,0.5327556133270264,N/A,2.561831721495364,-10.0,High,Slow Recover
2,sfc_cache_p4_30,True,False,N/A,4.4092374498194635,4.4,-0.009237449819463173,0.7093734741210938,N/A,-0.009237449819463173,-10.0,High,Slow Recover
2,sfc_cache_p4_29,True,False,N/A,4.882303290275938,4.6,-0.28230329027593815,0.7593340873718262,N/A,-0.28230329027593815,-10.0,High,Slow Recover
2,sfc_cache_p4_28,True,False,N/A,5.79871224582369,4.6,-1.1987122458236907,0.8089210987091064,N/A,-1.1987122458236907,-10.0,High,Slow Recover
2,sfc_cache_p3_30,True,False,N/A,4.572440497287912,4.01,-0.5624404972879118,0.8580317497253418,N/A,-0.5624404972879118,-10.0,High,Slow Recover
2,sfc_cache_p3_29,True,False,N/A,4.882303290275938,4.79,-0.09230329027593775,0.9073817729949951,N/A,-0.09230329027593775,-10.0,High,Slow Recover
2,sfc_cache_p3_28,True,False,N/A,5.975725518120563,4.79,-1.185725518120563,0.9569828510284424,N/A,-1.185725518120563,-10.0,High,Slow Recover
2,sfc_cache_p2_30,True,False,N/A,3.0157994235204932,4.34,1.3242005764795066,1.0060906410217285,N/A,1.3242005764795066,-10.0,High,Slow Recover
2,sfc_cache_p2_28,True,False,N/A,4.658666113021072,5.51,0.851333886978928,1.1844847202301025,N/A,0.851333886978928,-5.67,High,Slow Recover
