crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_before,latency_after,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
0,sfc_unique_p3_18,True,False,N/A,7.841647122877731,8.12,0.2783528771222681,0.041664838790893555,N/A,0.2783528771222681,-21.0,High,Slow Recover
0,sfc_unique_p3_17,True,False,N/A,5.9845725424177285,8.4,2.415427457582272,0.08366131782531738,N/A,2.415427457582272,-21.0,High,Slow Recover
0,sfc_unique_p2_16,True,False,N/A,4.5423049583544,3.3,-1.2423049583544001,0.1237022876739502,N/A,-1.2423049583544001,-21.0,High,Slow Recover
0,sfc_unique_p1_16,True,False,N/A,4.5423049583544,4.9,0.3576950416456004,0.16370487213134766,N/A,0.3576950416456004,-21.0,High,Slow Recover
0,sfc_cache_p4_20,True,False,N/A,5.452874880906457,4.4,-1.0528748809064563,0.20200538635253906,N/A,-1.0528748809064563,-10.0,High,Slow Recover
0,sfc_cache_p4_18,True,False,N/A,4.551271302108997,4.98,0.4287286978910032,0.24187755584716797,N/A,0.4287286978910032,-10.0,High,Slow Recover
0,sfc_cache_p3_20,True,False,N/A,4.040279848443703,5.35,1.3097201515562968,0.4018235206604004,N/A,1.3097201515562968,-10.0,High,Slow Recover
0,sfc_cache_p3_19,True,False,N/A,4.355944873245656,3.51,-0.8459448732456565,0.44096970558166504,N/A,-0.8459448732456565,-10.0,High,Slow Recover
0,sfc_cache_p2_20,True,False,N/A,6.368697718912881,5.81,-0.5586977189128817,0.48073768615722656,N/A,-0.5586977189128817,-10.0,High,Slow Recover
0,sfc_cache_p2_19,True,False,N/A,4.898066595545979,4.08,-0.8180665955459787,0.5208570957183838,N/A,-0.8180665955459787,-1.67,High,Slow Recover
0,sfc_cache_p2_18,True,False,N/A,5.358461814414008,5.81,0.45153818558599124,0.5608441829681396,N/A,0.45153818558599124,-5.67,High,Slow Recover
0,sfc_cache_p1_20,True,False,N/A,5.953990653328258,4.9,-1.053990653328258,0.6009402275085449,N/A,-1.053990653328258,-10.0,High,Slow Recover
0,sfc_cache_p1_18,False,False,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,High,Failed
1,sfc_unique_p6_24,True,False,N/A,6.759462576652287,11.43,4.670537423347713,0.0470731258392334,N/A,4.670537423347713,-21.0,High,Slow Recover
1,sfc_unique_p6_23,True,False,N/A,7.039543661402796,4.86,-2.1795436614027954,0.09377622604370117,N/A,-2.1795436614027954,-21.0,High,Slow Recover
1,sfc_unique_p4_24,True,False,N/A,4.376581165987261,9.15,4.773418834012739,0.2604660987854004,N/A,4.773418834012739,-21.0,High,Slow Recover
1,sfc_unique_p3_24,True,False,N/A,4.376581165987261,6.7,2.323418834012739,0.3074049949645996,N/A,2.323418834012739,-21.0,High,Slow Recover
1,sfc_unique_p2_24,True,False,N/A,6.648491890606673,8.36,1.7115081093933266,0.3531777858734131,N/A,1.7115081093933266,-21.0,High,Slow Recover
1,sfc_unique_p2_22,True,False,N/A,4.178739947638512,10.15,5.9712600523614885,0.3990628719329834,N/A,5.9712600523614885,-21.0,High,Slow Recover
1,sfc_unique_p1_26,True,False,N/A,4.155523740057667,10.11,5.954476259942332,0.4438047409057617,N/A,5.954476259942332,-21.0,High,Slow Recover
1,sfc_unique_p1_22,True,False,N/A,9.339171452507902,4.51,-4.829171452507902,0.4875061511993408,N/A,-4.829171452507902,-21.0,High,Slow Recover
1,sfc_cache_p1_24,True,False,N/A,4.070223502140391,5.81,1.7397764978596086,0.5288176536560059,N/A,1.7397764978596086,-6.0,High,Slow Recover
1,sfc_cache_p1_21,True,False,N/A,3.35601266294948,4.16,0.8039873370505202,0.5718953609466553,N/A,0.8039873370505202,-5.67,High,Slow Recover
2,sfc_unique_p3_31,True,False,N/A,9.79591680116011,8.68,-1.115916801160111,0.046956777572631836,N/A,-1.115916801160111,-21.0,High,Slow Recover
2,sfc_cache_p2_28,True,False,N/A,5.202365479241439,5.42,0.21763452075856105,0.09707164764404297,N/A,0.21763452075856105,-10.0,High,Slow Recover
2,sfc_cache_p1_28,True,False,N/A,5.219292825778312,5.42,0.20070717422168816,0.26371288299560547,N/A,0.20070717422168816,-1.67,High,Slow Recover
