crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_before,latency_after,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
0,sfc_unique_p6_16,True,False,N/A,4.197851921334246,7.0,2.8021480786657538,0.04192781448364258,N/A,2.8021480786657538,-21.0,High,Slow Recover
0,sfc_unique_p6_15,True,False,N/A,10.072139175396645,10.65,0.5778608246033556,0.20127415657043457,N/A,0.5778608246033556,-21.0,High,Slow Recover
0,sfc_unique_p6_14,True,False,N/A,9.081989694497462,3.57,-5.511989694497462,0.23596620559692383,N/A,-5.511989694497462,-21.0,High,Slow Recover
0,sfc_unique_p5_15,True,False,N/A,8.555585132605417,4.21,-4.345585132605417,0.26132750511169434,N/A,-4.345585132605417,-21.0,High,Slow Recover
0,sfc_unique_p5_14,True,False,N/A,4.119334986406542,3.57,-0.5493349864065418,0.28684568405151367,N/A,-0.5493349864065418,-21.0,High,Slow Recover
0,sfc_unique_p4_14,True,False,N/A,2.7018599413590842,3.57,0.8681400586409156,0.3124871253967285,N/A,0.8681400586409156,-21.0,High,Slow Recover
0,sfc_unique_p3_14,True,False,N/A,2.7018599413590842,3.57,0.8681400586409156,0.3382527828216553,N/A,0.8681400586409156,-21.0,High,Slow Recover
0,sfc_cache_p3_15,True,False,N/A,4.8114480814860885,5.37,0.5585519185139116,0.3627169132232666,N/A,0.5585519185139116,-1.67,High,Slow Recover
0,sfc_cache_p2_15,True,False,N/A,5.697039113217781,3.52,-2.177039113217781,0.3876636028289795,N/A,-2.177039113217781,-6.0,High,Slow Recover
0,sfc_cache_p2_14,True,False,N/A,3.2328244854085457,3.66,0.4271755145914544,0.4122583866119385,N/A,0.4271755145914544,-1.67,High,Slow Recover
0,sfc_cache_p1_14,True,False,N/A,2.1483433350048595,3.66,1.5116566649951406,0.4367179870605469,N/A,1.5116566649951406,-1.67,High,Slow Recover
0,sfc_cache_p1_13,True,False,N/A,5.627477262401951,4.78,-0.8474772624019504,0.4618391990661621,N/A,-0.8474772624019504,-10.0,High,Slow Recover
1,sfc_unique_p5_23,True,False,N/A,4.7882013064342495,3.61,-1.1782013064342496,0.09744763374328613,N/A,-1.1782013064342496,-21.0,High,Slow Recover
1,sfc_unique_p4_23,True,False,N/A,4.7882013064342495,3.61,-1.1782013064342496,0.12730646133422852,N/A,-1.1782013064342496,-21.0,High,Slow Recover
1,sfc_unique_p3_24,True,False,N/A,8.555585132605417,7.18,-1.3755851326054174,0.15670084953308105,N/A,-1.3755851326054174,-21.0,High,Slow Recover
1,sfc_unique_p3_23,True,False,N/A,4.7882013064342495,3.61,-1.1782013064342496,0.18481683731079102,N/A,-1.1782013064342496,-21.0,High,Slow Recover
1,sfc_unique_p2_23,True,False,N/A,4.7882013064342495,3.61,-1.1782013064342496,0.2142326831817627,N/A,-1.1782013064342496,-21.0,High,Slow Recover
1,sfc_unique_p2_20,True,False,N/A,11.940051691126115,7.71,-4.230051691126115,0.24297428131103516,N/A,-4.230051691126115,-21.0,High,Slow Recover
1,sfc_unique_p1_20,True,False,N/A,8.155528704387244,5.76,-2.395528704387244,0.2711832523345947,N/A,-2.395528704387244,-21.0,High,Slow Recover
1,sfc_cache_p6_20,True,False,N/A,3.273447785258741,4.57,1.2965522147412591,0.29997682571411133,N/A,1.2965522147412591,-1.67,High,Slow Recover
1,sfc_cache_p5_24,True,False,N/A,7.158656705305803,5.18,-1.978656705305803,0.32845067977905273,N/A,-1.978656705305803,-10.0,High,Slow Recover
