No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption,avg_sfc_reliability,high_risk_sfcs,medium_risk_sfcs,low_risk_sfcs
0,1772827694.3182943,0,1,0.0095,0.0554,0.0146,0.0249,0.972,5.5438,2.4947,0.0,0.0,0.0,5.38,3.94,1.44,None,0.002572298049926758,13.049,True,None,sfc_cache_p1_1,0,None,0.0,0.0,0.0,0,2,1,1,0,False,100.0,4.5,11.0,16.5,0.1269,0.1613,0.04,0.0517,2098.456770994732,2088.456770994732,10.0,0.6941561001077468,2,0,0
0,1772827694.3192887,0.0,1,0.0095,0.0554,0.0146,0.0249,0.972,5.5438,2.4947,0.0,0.0,0.0,9.98,8.11,1.87,None,0.002572298049926758,13.386,True,None,sfc_unique_p1_1,0,None,0.0,0.0,0.0,0,2,1,1,0,False,100.0,4.5,11.0,16.5,0.1269,0.1613,0.04,0.0517,2098.456770994732,2088.456770994732,10.0,0.6941561001077468,2,0,0
0,1772827694.347019,0.0,2,0.0237,0.0882,0.0279,0.0249,2.4839,8.8197,2.4947,0.0,0.0,0.0,5.29,3.85,1.44,None,0.03911447525024414,7.817,True,None,sfc_cache_p2_1,0,None,4.0,0.0,33.0,3,4,2,1,0,False,100.0,5.75,8.75,8.25,0.1683,0.2284,0.0385,0.0517,2152.471955376511,2132.471955376511,20.0,0.6672824949409728,4,0,0
0,1772827694.3476956,0.0,2,0.0237,0.0882,0.0279,0.0249,2.4839,8.8197,2.4947,0.0,0.0,0.0,9.79,7.93,1.87,None,0.03911447525024414,10.398,True,None,sfc_unique_p2_1,0,None,4.0,0.0,33.0,3,4,2,1,0,False,100.0,5.75,8.75,8.25,0.1683,0.2284,0.0385,0.0517,2152.471955376511,2132.471955376511,20.0,0.6672824949409728,4,0,0
0,1772827694.3751974,0.1,3,0.037,0.11,0.0411,0.0249,3.9959,11.0044,2.4947,0.0,0.0,0.0,5.29,3.85,1.44,None,0.0674889087677002,7.831,True,None,sfc_cache_p3_1,0,None,8.0,4.33,66.0,7,6,3,1,0,False,100.0,6.166666666666667,7.278333333333333,5.5,0.1465,0.2438,0.037,0.0517,2189.4871397582897,2159.4871397582897,30.0,0.6244963088982513,6,0,0
0,1772827694.3758955,0.1,3,0.037,0.11,0.0411,0.0249,3.9959,11.0044,2.4947,0.0,0.0,0.0,9.79,7.93,1.87,None,0.0674889087677002,10.527,True,None,sfc_unique_p3_1,0,None,8.0,4.33,66.0,7,6,3,1,0,False,100.0,6.166666666666667,7.278333333333333,5.5,0.1465,0.2438,0.037,0.0517,2189.4871397582897,2159.4871397582897,30.0,0.6244963088982513,6,0,0
0,1772827694.4030535,0.1,4,0.0582,0.11,0.0516,0.0249,6.4441,11.0044,2.4947,0.0,0.0,0.0,5.29,3.85,1.44,None,0.09569859504699707,7.82,True,None,sfc_cache_p4_1,0,None,12.0,8.66,99.0,11,8,4,1,0,False,100.0,7.45875,5.45875,4.125,0.15,0.2438,0.0357,0.0517,2216.6908971180665,2176.6908971180665,40.0,0.5795322480889343,8,0,0
0,1772827694.4037993,0.1,4,0.0582,0.11,0.0516,0.0249,6.4441,11.0044,2.4947,0.0,0.0,0.0,11.98,10.11,1.87,None,0.09569859504699707,9.94,True,None,sfc_unique_p4_1,0,None,12.0,8.66,99.0,11,8,4,1,0,False,100.0,7.45875,5.45875,4.125,0.15,0.2438,0.0357,0.0517,2216.6908971180665,2176.6908971180665,40.0,0.5795322480889343,8,0,0
0,1772827694.430816,0.1,5,0.0701,0.1319,0.0659,0.0249,7.9561,13.1892,2.4947,0.0,0.0,0.0,5.29,3.85,1.44,None,0.12362337112426758,7.762,True,None,sfc_cache_p5_1,0,None,16.0,12.99,132.0,15,10,5,1,0,False,100.0,7.367,5.234,3.3,0.1747,0.3242,0.0345,0.0588,2255.2716222497675,2205.2716222497675,50.0,0.5674875606825507,10,0,0
0,1772827694.4315884,0.1,5,0.0701,0.1319,0.0659,0.0249,7.9561,13.1892,2.4947,0.0,0.0,0.0,12.53,10.39,2.14,None,0.12362337112426758,9.612,True,None,sfc_unique_p5_1,0,None,16.0,12.99,132.0,15,10,5,1,0,False,100.0,7.367,5.234,3.3,0.1747,0.3242,0.0345,0.0588,2255.2716222497675,2205.2716222497675,50.0,0.5674875606825507,10,0,0
0,1772827694.4578416,0.1,6,0.0901,0.1319,0.0791,0.0249,10.4043,13.1892,2.4947,0.0,0.0,0.0,5.29,3.85,1.44,None,0.15140438079833984,7.673,True,None,sfc_cache_p6_1,0,None,20.0,17.32,165.0,19,12,6,1,0,False,100.0,8.028333333333334,4.361666666666667,2.75,0.1949,0.3242,0.0333,0.0621,2282.927812209482,2222.927812209482,60.0,0.552010259021862,12,0,0
0,1772827694.4586873,0.1,6,0.0901,0.1319,0.0791,0.0249,10.4043,13.1892,2.4947,0.0,0.0,0.0,12.62,10.48,2.14,None,0.15140438079833984,8.936,True,None,sfc_unique_p6_1,0,None,20.0,17.32,165.0,19,12,6,1,0,False,100.0,8.028333333333334,4.361666666666667,2.75,0.1949,0.3242,0.0333,0.0621,2282.927812209482,2222.927812209482,60.0,0.552010259021862,12,0,0
0,1772827712.3189342,18.0,6,0.1117,0.1428,0.0922,0.0499,13.2846,14.2803,4.9894,0.0,0.0,0.0,5.29,3.85,1.44,None,0.00040912628173828125,8.088,True,None,sfc_cache_p1_2,0,None,20.0,17.32,165.0,20,14,6,2,0,False,100.0,8.786428571428571,4.047857142857143,4.714285714285714,0.199,0.3234,0.0323,0.0638,2307.4811465757666,2237.4811465757666,70.0,0.5285114401118073,14,0,0
