No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption,avg_sfc_reliability,high_risk_sfcs,medium_risk_sfcs,low_risk_sfcs
0,1772830751.9653363,0,1,0.0,0.0781,0.0025,0.0249,0.0,7.8117,2.4947,0.0,0.0,0.0,0.73,0.2,0.52,None,0.00029754638671875,13.409,True,None,sfc_cache_p1_1,0,None,0.0,0.0,0.0,1,2,1,1,0,False,100.0,0.0,15.5,16.5,1.0,0.0833,0.04,0.0245,2105.5687973997833,2095.5687973997833,10.0,0.9956413867822318,0,0,2
0,1772830751.9662082,0.0,1,0.0,0.0781,0.0025,0.0249,0.0,7.8117,2.4947,0.0,0.0,0.0,1.23,0.28,0.96,None,0.00029754638671875,14.322,True,None,sfc_unique_p1_1,0,None,0.0,0.0,0.0,1,2,1,1,0,False,100.0,0.0,15.5,16.5,1.0,0.0833,0.04,0.0245,2105.5687973997833,2095.5687973997833,10.0,0.9956413867822318,0,0,2
0,1772830751.996114,0.0,2,0.0,0.1453,0.0071,0.0499,0.0,14.5323,4.9894,0.0,0.0,0.0,0.83,0.16,0.67,None,0.03179621696472168,12.202,True,None,sfc_cache_p2_1,0,None,0.0,4.33,0.0,3,4,2,1,0,False,100.0,0.0,14.4175,16.5,1.0,0.0957,0.0769,0.0299,2135.4171180931744,2115.4171180931744,20.0,0.9928293650850012,0,0,4
0,1772830751.9967635,0.0,2,0.0,0.1453,0.0071,0.0499,0.0,14.5323,4.9894,0.0,0.0,0.0,1.23,0.28,0.96,None,0.03179621696472168,14.069,True,None,sfc_unique_p2_1,0,None,0.0,4.33,0.0,3,4,2,1,0,False,100.0,0.0,14.4175,16.5,1.0,0.0957,0.0769,0.0299,2135.4171180931744,2115.4171180931744,20.0,0.9928293650850012,0,0,4
0,1772830752.0260115,0.1,3,0.0,0.2234,0.0151,0.0748,0.0,22.344,7.4841,0.0,0.0,0.0,1.44,0.15,1.3,None,0.06225872039794922,12.11,True,None,sfc_cache_p3_1,0,None,0.0,4.33,0.0,4,6,3,1,0,False,100.0,0.0,14.778333333333334,16.5,1.0,0.1663,0.1111,0.04,2196.914951245937,2166.914951245937,30.0,0.9918549465966242,0,0,6
0,1772830752.0267758,0.1,3,0.0,0.2234,0.0151,0.0748,0.0,22.344,7.4841,0.0,0.0,0.0,1.28,0.18,1.1,None,0.06225872039794922,13.596,True,None,sfc_unique_p3_1,0,None,0.0,4.33,0.0,4,6,3,1,0,False,100.0,0.0,14.778333333333334,16.5,1.0,0.1663,0.1111,0.04,2196.914951245937,2166.914951245937,30.0,0.9918549465966242,0,0,6
0,1772830752.0557005,0.1,4,0.0,0.2906,0.022,0.0998,0.0,29.0646,9.9788,0.0,0.0,0.0,1.49,0.14,1.35,None,0.0922842025756836,11.544,True,None,sfc_cache_p4_1,0,None,0.0,8.66,0.0,6,8,4,1,0,False,100.0,0.0,14.4175,16.5,1.0,0.1912,0.1429,0.0462,2230.834236186349,2190.834236186349,40.0,0.9911384636837404,0,0,8
0,1772830752.0565062,0.1,4,0.0,0.2906,0.022,0.0998,0.0,29.0646,9.9788,0.0,0.0,0.0,1.28,0.18,1.1,None,0.0922842025756836,13.481,True,None,sfc_unique_p4_1,0,None,0.0,8.66,0.0,6,8,4,1,0,False,100.0,0.0,14.4175,16.5,1.0,0.1912,0.1429,0.0462,2230.834236186349,2190.834236186349,40.0,0.9911384636837404,0,0,8
0,1772830752.0854883,0.1,5,0.0038,0.3587,0.0308,0.1247,0.432,35.8684,12.4735,0.0,0.0,0.0,2.46,1.01,1.45,None,0.12202048301696777,11.465,True,None,sfc_cache_p5_1,0,None,0.0,8.66,0.0,8,10,5,1,0,False,100.0,0.4,14.234,16.5,0.0588,0.2672,0.1616,0.0514,2289.5063186813186,2239.5063186813186,50.0,0.9875618449789381,0,0,10
0,1772830752.0861888,0.1,5,0.0038,0.3587,0.0308,0.1247,0.432,35.8684,12.4735,0.0,0.0,0.0,1.62,0.18,1.44,None,0.12202048301696777,13.065,True,None,sfc_unique_p5_1,0,None,0.0,8.66,0.0,8,10,5,1,0,False,100.0,0.4,14.234,16.5,0.0588,0.2672,0.1616,0.0514,2289.5063186813186,2239.5063186813186,50.0,0.9875618449789381,0,0,10
