No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption,avg_sfc_reliability,high_risk_sfcs,medium_risk_sfcs,low_risk_sfcs
0,1772830614.5805502,0,1,0.0,0.0781,0.0025,0.0249,0.0,7.8117,2.4947,0.0,0.0,0.0,0.98,0.18,0.79,None,0.00022721290588378906,13.171,True,None,sfc_cache_p1_1,0,None,0.0,0.0,0.0,1,2,1,1,0,False,100.0,0.0,15.5,16.5,1.0,0.0833,0.04,0.0245,2105.5687973997833,2095.5687973997833,10.0,0.9956413867822318,0,0,2
0,1772830614.5814555,0.0,1,0.0,0.0781,0.0025,0.0249,0.0,7.8117,2.4947,0.0,0.0,0.0,1.47,0.25,1.23,None,0.00022721290588378906,14.841,True,None,sfc_unique_p1_1,0,None,0.0,0.0,0.0,1,2,1,1,0,False,100.0,0.0,15.5,16.5,1.0,0.0833,0.04,0.0245,2105.5687973997833,2095.5687973997833,10.0,0.9956413867822318,0,0,2
0,1772830614.6114888,0.0,2,0.0,0.1453,0.0071,0.0499,0.0,14.5323,4.9894,0.0,0.0,0.0,1.19,0.15,1.04,None,0.03200888633728027,12.313,True,None,sfc_cache_p2_1,0,None,0.0,4.33,0.0,3,4,2,1,0,False,100.0,0.0,14.4175,16.5,1.0,0.0957,0.0769,0.0299,2135.4171180931744,2115.4171180931744,20.0,0.9928293650850012,0,0,4
0,1772830614.612242,0.0,2,0.0,0.1453,0.0071,0.0499,0.0,14.5323,4.9894,0.0,0.0,0.0,1.47,0.25,1.23,None,0.03200888633728027,14.004,True,None,sfc_unique_p2_1,0,None,0.0,4.33,0.0,3,4,2,1,0,False,100.0,0.0,14.4175,16.5,1.0,0.0957,0.0769,0.0299,2135.4171180931744,2115.4171180931744,20.0,0.9928293650850012,0,0,4
0,1772830614.6412435,0.1,3,0.0,0.2234,0.0151,0.0748,0.0,22.344,7.4841,0.0,0.0,0.0,1.78,0.15,1.64,None,0.06270432472229004,11.896,True,None,sfc_cache_p3_1,0,None,0.0,4.33,0.0,4,6,3,1,0,False,100.0,0.0,14.778333333333334,16.5,1.0,0.1663,0.1111,0.04,2196.914951245937,2166.914951245937,30.0,0.9918549465966242,0,0,6
0,1772830614.6420088,0.1,3,0.0,0.2234,0.0151,0.0748,0.0,22.344,7.4841,0.0,0.0,0.0,1.64,0.17,1.47,None,0.06270432472229004,13.541,True,None,sfc_unique_p3_1,0,None,0.0,4.33,0.0,4,6,3,1,0,False,100.0,0.0,14.778333333333334,16.5,1.0,0.1663,0.1111,0.04,2196.914951245937,2166.914951245937,30.0,0.9918549465966242,0,0,6
0,1772830614.6794758,0.1,4,0.0,0.2906,0.022,0.0998,0.0,29.0646,9.9788,0.0,0.0,0.0,1.91,0.15,1.76,None,0.08736753463745117,11.758,True,None,sfc_cache_p4_1,0,None,0.0,8.66,0.0,6,8,4,1,0,False,100.0,0.0,14.4175,16.5,1.0,0.1912,0.1429,0.0462,2230.834236186349,2190.834236186349,40.0,0.9911384636837404,0,0,8
0,1772830614.6820714,0.1,4,0.0,0.2906,0.022,0.0998,0.0,29.0646,9.9788,0.0,0.0,0.0,1.64,0.17,1.47,None,0.08736753463745117,21.44,True,None,sfc_unique_p4_1,0,None,0.0,8.66,0.0,6,8,4,1,0,False,100.0,0.0,14.4175,16.5,1.0,0.1912,0.1429,0.0462,2230.834236186349,2190.834236186349,40.0,0.9911384636837404,0,0,8
0,1772830614.750907,0.2,5,0.0038,0.3587,0.0308,0.1247,0.432,35.8684,12.4735,0.0,0.0,0.0,2.67,0.84,1.83,None,0.1300363540649414,31.669,True,None,sfc_cache_p5_1,0,None,0.0,8.66,0.0,8,10,5,1,0,False,100.0,0.4,14.234,16.5,0.0588,0.2672,0.1616,0.0514,2289.5063186813186,2239.5063186813186,50.0,0.9875618449789381,0,0,10
0,1772830614.7529273,0.2,5,0.0038,0.3587,0.0308,0.1247,0.432,35.8684,12.4735,0.0,0.0,0.0,1.77,0.19,1.58,None,0.1300363540649414,25.28,True,None,sfc_unique_p5_1,0,None,0.0,8.66,0.0,8,10,5,1,0,False,100.0,0.4,14.234,16.5,0.0588,0.2672,0.1616,0.0514,2289.5063186813186,2239.5063186813186,50.0,0.9875618449789381,0,0,10
0,1772830614.7821047,0.2,6,0.0038,0.4158,0.0397,0.1247,0.432,41.581,12.4735,0.0,0.0,0.0,2.67,0.84,1.83,None,0.19842982292175293,10.995,True,None,sfc_cache_p6_1,0,None,4.0,12.99,33.0,12,12,6,1,0,False,100.0,0.3333333333333333,13.750833333333333,13.75,0.0556,0.2849,0.1563,0.0543,2328.563740133106,2268.563740133106,60.0,0.9849493305597878,0,0,12
0,1772830614.7829409,0.2,6,0.0038,0.4158,0.0397,0.1247,0.432,41.581,12.4735,0.0,0.0,0.0,1.77,0.19,1.58,None,0.19842982292175293,12.666,True,None,sfc_unique_p6_1,0,None,4.0,12.99,33.0,12,12,6,1,0,False,100.0,0.3333333333333333,13.750833333333333,13.75,0.0556,0.2849,0.1563,0.0543,2328.563740133106,2268.563740133106,60.0,0.9849493305597878,0,0,12
0,1772830631.6350756,17.1,6,0.0074,0.4838,0.0498,0.1497,0.864,48.3847,14.9682,0.0,0.0,0.0,2.13,0.86,1.27,None,0.00020813941955566406,11.587,True,None,sfc_cache_p1_2,0,None,4.0,12.99,33.0,12,14,6,2,0,False,100.0,0.5714285714285714,13.715,14.142857142857142,0.0526,0.3889,0.1607,0.071,2397.560362173038,2327.560362173038,70.0,0.9764605024267013,0,0,14
0,1772830631.6359396,17.1,6,0.0074,0.4838,0.0498,0.1497,0.864,48.3847,14.9682,0.0,0.0,0.0,1.68,0.32,1.36,None,0.00020813941955566406,13.155,True,None,sfc_unique_p1_2,0,None,4.0,12.99,33.0,12,14,6,2,0,False,100.0,0.5714285714285714,13.715,14.142857142857142,0.0526,0.3889,0.1607,0.071,2397.560362173038,2327.560362173038,70.0,0.9764605024267013,0,0,14
0,1772830631.6659353,17.1,7,0.0072,0.541,0.0599,0.1497,0.864,54.0974,14.9682,0.0,0.0,0.0,2.13,0.86,1.27,None,0.03085041046142578,11.401,True,None,sfc_cache_p2_2,0,None,8.0,17.32,66.0,16,16,6,2,0,False,100.0,0.5,13.4175,12.375,0.05,0.4271,0.1557,0.0839,2430.060362173038,2350.060362173038,80.0,0.9689321175622824,0,2,14
0,1772830631.6667438,17.1,7,0.0072,0.541,0.0599,0.1497,0.864,54.0974,14.9682,0.0,0.0,0.0,1.69,0.33,1.36,None,0.03085041046142578,13.077,True,None,sfc_unique_p2_2,0,None,8.0,17.32,66.0,16,16,6,2,0,False,100.0,0.5,13.4175,12.375,0.05,0.4271,0.1557,0.0839,2430.060362173038,2350.060362173038,80.0,0.9689321175622824,0,2,14
0,1772830631.6966438,17.1,8,0.0105,0.609,0.0726,0.1746,1.296,60.9011,17.463,0.0,0.0,0.0,3.3,1.58,1.72,None,0.06161379814147949,11.178,True,None,sfc_cache_p3_2,0,None,8.0,17.32,66.0,17,18,6,2,0,False,100.0,0.6666666666666666,13.426666666666668,12.833333333333334,0.0951,0.5063,0.1803,0.1003,2489.3460764587526,2399.3460764587526,90.0,0.9576007642505121,1,3,14
0,1772830631.697477,17.1,8,0.0105,0.609,0.0726,0.1746,1.296,60.9011,17.463,0.0,0.0,0.0,2.2,0.45,1.76,None,0.06161379814147949,12.471,True,None,sfc_unique_p3_2,0,None,8.0,17.32,66.0,17,18,6,2,0,False,100.0,0.6666666666666666,13.426666666666668,12.833333333333334,0.0951,0.5063,0.1803,0.1003,2489.3460764587526,2399.3460764587526,90.0,0.9576007642505121,1,3,14
0,1772830631.7265556,17.1,9,0.0103,0.6661,0.0892,0.1746,1.296,66.6137,17.463,0.0,0.0,0.0,3.48,1.59,1.89,None,0.09237861633300781,10.715,True,None,sfc_cache_p4_2,0,None,12.0,21.65,99.0,19,20,6,2,0,False,100.0,0.6,13.217500000000001,11.55,0.0908,0.631,0.175,0.1178,2540.6530178904227,2440.6530178904227,100.0,0.9481328230649331,2,4,14
0,1772830631.7274387,17.1,9,0.0103,0.6661,0.0892,0.1746,1.296,66.6137,17.463,0.0,0.0,0.0,2.75,0.58,2.17,None,0.09237861633300781,12.005,True,None,sfc_unique_p4_2,0,None,12.0,21.65,99.0,19,20,6,2,0,False,100.0,0.6,13.217500000000001,11.55,0.0908,0.631,0.175,0.1178,2540.6530178904227,2440.6530178904227,100.0,0.9481328230649331,2,4,14
0,1772830631.7564592,17.2,10,0.0101,0.7342,0.1049,0.1746,1.296,73.4175,17.463,0.0,0.0,0.0,3.89,1.66,2.23,None,0.12235164642333984,10.62,True,None,sfc_cache_p5_2,0,None,16.0,21.65,132.0,21,22,6,2,0,False,100.0,0.5454545454545454,13.243181818181819,10.5,0.0868,0.6824,0.17,0.1291,2579.2539854511683,2469.2539854511683,110.0,0.9420003077512512,3,4,15
0,1772830631.7573915,17.2,10,0.0101,0.7342,0.1049,0.1746,1.296,73.4175,17.463,0.0,0.0,0.0,2.39,0.2,2.18,None,0.12235164642333984,11.203,True,None,sfc_unique_p5_2,0,None,16.0,21.65,132.0,21,22,6,2,0,False,100.0,0.5454545454545454,13.243181818181819,10.5,0.0868,0.6824,0.17,0.1291,2579.2539854511683,2469.2539854511683,110.0,0.9420003077512512,3,4,15
0,1772830631.7869291,17.2,11,0.0132,0.8022,0.1125,0.1996,1.7279,80.2212,19.9577,0.0,0.0,0.0,2.51,0.88,1.63,None,0.1523144245147705,10.019,True,None,sfc_cache_p6_2,0,None,16.0,21.65,132.0,22,24,6,2,0,False,100.0,0.6666666666666666,13.264583333333334,11.0,0.1164,0.7073,0.185,0.1308,2628.75058040551,2508.75058040551,120.0,0.9456146449839714,3,4,17
