No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption,avg_sfc_reliability,high_risk_sfcs,medium_risk_sfcs,low_risk_sfcs
0,1772830733.1274588,0,1,0.0,0.0781,0.006,0.0249,0.0,7.8117,2.4947,0.0,0.0,0.0,1.57,0.26,1.31,None,0.0003204345703125,13.324,True,None,sfc_cache_p1_1,0,None,0.0,0.0,0.0,0,2,1,1,0,False,100.0,0.0,15.5,16.5,1.0,0.0966,0.04,0.0557,2100.4171180931744,2090.4171180931744,10.0,0.9577131293607801,0,0,2
0,1772830733.128292,0.0,1,0.0,0.0781,0.006,0.0249,0.0,7.8117,2.4947,0.0,0.0,0.0,1.6,0.39,1.21,None,0.0003204345703125,13.905,True,None,sfc_unique_p1_1,0,None,0.0,0.0,0.0,0,2,1,1,0,False,100.0,0.0,15.5,16.5,1.0,0.0966,0.04,0.0557,2100.4171180931744,2090.4171180931744,10.0,0.9577131293607801,0,0,2
0,1772830733.15763,0.0,2,0.0,0.1562,0.0147,0.0499,0.0,15.6234,4.9894,0.0,0.0,0.0,1.57,0.24,1.33,None,0.03126072883605957,11.907,True,None,sfc_cache_p2_1,0,None,0.0,0.0,0.0,0,4,2,1,0,False,100.0,0.0,15.5,16.5,1.0,0.1925,0.0769,0.0647,2160.834236186349,2140.834236186349,20.0,0.9474260894310752,0,1,3
0,1772830733.1582656,0.0,2,0.0,0.1562,0.0147,0.0499,0.0,15.6234,4.9894,0.0,0.0,0.0,1.71,0.4,1.31,None,0.03126072883605957,13.463,True,None,sfc_unique_p2_1,0,None,0.0,0.0,0.0,0,4,2,1,0,False,100.0,0.0,15.5,16.5,1.0,0.1925,0.0769,0.0647,2160.834236186349,2140.834236186349,20.0,0.9474260894310752,0,1,3
0,1772830733.1866603,0.1,3,0.0,0.2344,0.0242,0.0748,0.0,23.4351,7.4841,0.0,0.0,0.0,1.69,0.24,1.45,None,0.06115984916687012,11.467,True,None,sfc_cache_p3_1,0,None,0.0,0.0,0.0,0,6,3,1,0,False,100.0,0.0,15.5,16.5,1.0,0.2891,0.1111,0.0727,2221.251354279523,2191.251354279523,30.0,0.9442200177367716,0,2,4
0,1772830733.1873114,0.1,3,0.0,0.2344,0.0242,0.0748,0.0,23.4351,7.4841,0.0,0.0,0.0,1.8,0.33,1.47,None,0.06115984916687012,12.804,True,None,sfc_unique_p3_1,0,None,0.0,0.0,0.0,0,6,3,1,0,False,100.0,0.0,15.5,16.5,1.0,0.2891,0.1111,0.0727,2221.251354279523,2191.251354279523,30.0,0.9442200177367716,0,2,4
0,1772830733.2165124,0.1,4,0.0,0.3016,0.0385,0.0998,0.0,30.1557,9.9788,0.0,0.0,0.0,1.91,0.2,1.71,None,0.09017205238342285,11.566,True,None,sfc_cache_p4_1,0,None,0.0,4.33,0.0,2,8,4,1,0,False,100.0,0.0,14.95875,16.5,1.0,0.346,0.1429,0.0822,2264.076381365114,2224.076381365114,40.0,0.9403648638006453,0,3,5
0,1772830733.2171926,0.1,4,0.0,0.3016,0.0385,0.0998,0.0,30.1557,9.9788,0.0,0.0,0.0,2.07,0.33,1.74,None,0.09017205238342285,12.689,True,None,sfc_unique_p4_1,0,None,0.0,4.33,0.0,2,8,4,1,0,False,100.0,0.0,14.95875,16.5,1.0,0.346,0.1429,0.0822,2264.076381365114,2224.076381365114,40.0,0.9403648638006453,0,3,5
0,1772830733.2465143,0.1,5,0.0039,0.3696,0.0489,0.1247,0.432,36.9595,12.4735,0.0,0.0,0.0,2.87,0.94,1.92,None,0.12004780769348145,11.134,True,None,sfc_cache_p5_1,0,None,0.0,4.33,0.0,3,10,5,1,0,False,100.0,0.4,14.666999999999998,16.5,0.0588,0.4289,0.1616,0.0931,2321.3980034050455,2271.3980034050455,50.0,0.9435747130978516,0,3,7
0,1772830733.2472496,0.1,5,0.0039,0.3696,0.0489,0.1247,0.432,36.9595,12.4735,0.0,0.0,0.0,1.84,0.33,1.5,None,0.12004780769348145,12.706,True,None,sfc_unique_p5_1,0,None,0.0,4.33,0.0,3,10,5,1,0,False,100.0,0.4,14.666999999999998,16.5,0.0588,0.4289,0.1616,0.0931,2321.3980034050455,2271.3980034050455,50.0,0.9435747130978516,0,3,7
0,1772830733.2766883,0.1,6,0.0037,0.4376,0.0713,0.1247,0.432,43.7632,12.4735,0.0,0.0,0.0,2.91,0.99,1.92,None,0.15008163452148438,10.858,True,None,sfc_cache_p6_1,0,None,4.0,4.33,33.0,5,12,6,1,0,False,100.0,0.3333333333333333,14.472499999999998,13.75,0.0556,0.6608,0.1563,0.1165,2386.3437734701215,2326.3437734701215,60.0,0.9250210280623778,1,4,7
0,1772830733.2774682,0.2,6,0.0037,0.4376,0.0713,0.1247,0.432,43.7632,12.4735,0.0,0.0,0.0,2.99,0.76,2.22,None,0.15008163452148438,12.178,True,None,sfc_unique_p6_1,0,None,4.0,4.33,33.0,5,12,6,1,0,False,100.0,0.3333333333333333,14.472499999999998,13.75,0.0556,0.6608,0.1563,0.1165,2386.3437734701215,2326.3437734701215,60.0,0.9250210280623778,1,4,7
0,1772830755.158923,22.0,6,0.0073,0.5057,0.0871,0.1497,0.864,50.567,14.9682,0.0,0.0,0.0,2.6,1.03,1.57,None,0.00022172927856445312,11.334,True,None,sfc_cache_p1_2,0,None,4.0,4.33,33.0,5,14,6,2,0,False,100.0,0.5714285714285714,14.333571428571428,14.142857142857142,0.0526,0.7167,0.1607,0.1488,2430.6503110100616,2360.6503110100616,70.0,0.918685967818238,2,5,7
0,1772830755.1599367,22.0,6,0.0073,0.5057,0.0871,0.1497,0.864,50.567,14.9682,0.0,0.0,0.0,2.43,0.42,2.01,None,0.00022172927856445312,11.935,True,None,sfc_unique_p1_2,0,None,4.0,4.33,33.0,5,14,6,2,0,False,100.0,0.5714285714285714,14.333571428571428,14.142857142857142,0.0526,0.7167,0.1607,0.1488,2430.6503110100616,2360.6503110100616,70.0,0.918685967818238,2,5,7
0,1772830755.1911309,22.1,7,0.0108,0.5737,0.0976,0.1746,1.296,57.3707,17.463,0.0,0.0,0.0,2.7,1.11,1.58,None,0.03201794624328613,10.771,True,None,sfc_cache_p2_2,0,None,4.0,4.33,33.0,7,16,6,2,0,False,100.0,0.75,14.229375,14.4375,0.09,0.7441,0.1775,0.1686,2480.624129391735,2400.624129391735,80.0,0.9150106156771833,3,5,8
0,1772830755.1921504,22.1,7,0.0108,0.5737,0.0976,0.1746,1.296,57.3707,17.463,0.0,0.0,0.0,2.23,0.21,2.01,None,0.03201794624328613,11.352,True,None,sfc_unique_p2_2,0,None,4.0,4.33,33.0,7,16,6,2,0,False,100.0,0.75,14.229375,14.4375,0.09,0.7441,0.1775,0.1686,2480.624129391735,2400.624129391735,80.0,0.9150106156771833,3,5,8
0,1772830755.221559,22.1,8,0.0106,0.6417,0.1105,0.1746,1.296,64.1745,17.463,0.0,0.0,0.0,2.8,1.22,1.58,None,0.0641791820526123,10.097,True,None,sfc_cache_p3_2,0,None,8.0,4.33,66.0,9,18,6,2,0,False,100.0,0.6666666666666666,14.148333333333333,12.833333333333334,0.0857,0.831,0.1721,0.1848,2515.8278294831566,2425.8278294831566,90.0,0.918921024812146,3,6,9
0,1772830755.2225485,22.1,8,0.0106,0.6417,0.1105,0.1746,1.296,64.1745,17.463,0.0,0.0,0.0,2.52,0.25,2.27,None,0.0641791820526123,10.839,True,None,sfc_unique_p3_2,0,None,8.0,4.33,66.0,9,18,6,2,0,False,100.0,0.6666666666666666,14.148333333333333,12.833333333333334,0.0857,0.831,0.1721,0.1848,2515.8278294831566,2425.8278294831566,90.0,0.918921024812146,3,6,9
0,1772830755.2525032,22.1,9,0.0103,0.6989,0.1198,0.1746,1.296,69.8871,17.463,0.0,0.0,0.0,2.8,1.22,1.58,None,0.09457659721374512,9.918,True,None,sfc_cache_p4_2,0,None,12.0,8.66,99.0,12,20,6,2,0,False,100.0,0.6,13.866999999999999,11.55,0.0818,0.8659,0.1671,0.1892,2566.6253620504945,2466.6253620504945,100.0,0.9218364825192527,3,7,10
0,1772830755.2535667,22.1,9,0.0103,0.6989,0.1198,0.1746,1.296,69.8871,17.463,0.0,0.0,0.0,2.31,0.33,1.98,None,0.09457659721374512,10.288,True,None,sfc_unique_p4_2,0,None,12.0,8.66,99.0,12,20,6,2,0,False,100.0,0.6,13.866999999999999,11.55,0.0818,0.8659,0.1671,0.1892,2566.6253620504945,2466.6253620504945,100.0,0.9218364825192527,3,7,10
0,1772830755.282887,22.2,10,0.0102,0.756,0.1333,0.1746,1.296,75.5997,17.463,0.0,0.0,0.0,2.8,1.22,1.58,None,0.12560677528381348,9.727,True,None,sfc_cache_p5_2,0,None,16.0,12.99,132.0,16,22,6,2,0,False,100.0,0.5454545454545454,13.636818181818182,10.5,0.0783,0.8992,0.1623,0.1922,2592.1761337254297,2482.1761337254297,110.0,0.9232720600494093,3,8,11
0,1772830755.2839358,22.2,10,0.0102,0.756,0.1333,0.1746,1.296,75.5997,17.463,0.0,0.0,0.0,2.31,0.3,2.0,None,0.12560677528381348,10.245,True,None,sfc_unique_p5_2,0,None,16.0,12.99,132.0,16,22,6,2,0,False,100.0,0.5454545454545454,13.636818181818182,10.5,0.0783,0.8992,0.1623,0.1922,2592.1761337254297,2482.1761337254297,110.0,0.9232720600494093,3,8,11
0,1772830755.3127792,22.2,11,0.0099,0.824,0.1459,0.1746,1.296,82.4035,17.463,0.0,0.0,0.0,3.01,1.06,1.96,None,0.15593457221984863,9.119,True,None,sfc_cache_p6_2,0,None,20.0,12.99,165.0,19,24,6,2,0,False,100.0,0.5,13.625416666666666,9.625,0.075,0.9505,0.1578,0.196,2653.3164370840427,2533.3164370840427,120.0,0.9239259749158525,3,9,12
0,1772830755.3137674,22.2,11,0.0099,0.824,0.1459,0.1746,1.296,82.4035,17.463,0.0,0.0,0.0,2.29,0.28,2.0,None,0.15593457221984863,9.631,True,None,sfc_unique_p6_2,0,None,20.0,12.99,165.0,19,24,6,2,0,False,100.0,0.5,13.625416666666666,9.625,0.075,0.9505,0.1578,0.196,2653.3164370840427,2533.3164370840427,120.0,0.9239259749158525,3,9,12
0,1772830775.1885903,42.1,11,0.0131,0.8921,0.1586,0.1996,1.7279,89.2072,19.9577,0.0,0.0,0.0,3.01,1.06,1.96,None,0.00020647048950195312,9.472,True,None,sfc_cache_p1_3,0,None,20.0,12.99,165.0,20,26,6,3,0,False,100.0,0.6153846153846154,13.61576923076923,10.153846153846153,0.064,0.9703,0.1512,0.1977,2682.0871382138985,2552.0871382138985,130.0,0.9233305492188951,3,10,13
0,1772830775.1897013,42.1,11,0.0131,0.8921,0.1586,0.1996,1.7279,89.2072,19.9577,0.0,0.0,0.0,2.29,0.28,2.0,None,0.00020647048950195312,9.729,True,None,sfc_unique_p1_3,0,None,20.0,12.99,165.0,20,26,6,3,0,False,100.0,0.6153846153846154,13.61576923076923,10.153846153846153,0.064,0.9703,0.1512,0.1977,2682.0871382138985,2552.0871382138985,130.0,0.9233305492188951,3,10,13
0,1772830775.2185125,42.1,12,0.016,0.9492,0.169,0.2245,2.1599,94.9199,22.4524,0.0,0.0,0.0,2.84,1.15,1.69,None,0.03086400032043457,8.61,True,None,sfc_cache_p2_3,0,None,20.0,17.32,165.0,22,28,6,3,0,False,100.0,0.7142857142857143,13.452857142857143,10.607142857142858,0.0874,0.9972,0.1649,0.1964,2731.6081101996597,2591.6081101996597,140.0,0.9277587302687978,3,10,15
0,1772830775.2195675,42.1,12,0.016,0.9492,0.169,0.2245,2.1599,94.9199,22.4524,0.0,0.0,0.0,2.41,0.29,2.12,None,0.03086400032043457,9.354,True,None,sfc_unique_p2_3,0,None,20.0,17.32,165.0,22,28,6,3,0,False,100.0,0.7142857142857143,13.452857142857143,10.607142857142858,0.0874,0.9972,0.1649,0.1964,2731.6081101996597,2591.6081101996597,140.0,0.9277587302687978,3,10,15
0,1772830775.2477198,42.1,13,0.0297,0.9618,0.1835,0.2245,4.0682,96.1798,22.4524,0.0,0.0,0.0,2.84,1.15,1.69,None,0.06077432632446289,8.531,True,None,sfc_cache_p3_3,0,None,24.0,21.65,198.0,26,30,6,3,0,False,100.0,1.2556666666666667,12.722666666666667,9.9,0.0576,0.999,0.1607,0.1961,2751.8638755610586,2601.8638755610586,150.0,0.9302848405538612,3,10,17
0,1772830775.2487926,42.1,13,0.0297,0.9618,0.1835,0.2245,4.0682,96.1798,22.4524,0.0,0.0,0.0,4.02,1.77,2.24,None,0.06077432632446289,8.918,True,None,sfc_unique_p3_3,0,None,24.0,21.65,198.0,26,30,6,3,0,False,100.0,1.2556666666666667,12.722666666666667,9.9,0.0576,0.999,0.1607,0.1961,2751.8638755610586,2601.8638755610586,150.0,0.9302848405538612,3,10,17
0,1772830775.2777267,42.2,14,0.0425,0.9744,0.1981,0.2245,5.9765,97.4398,22.4524,0.0,0.0,0.0,2.84,1.15,1.69,None,0.08998322486877441,8.564,True,None,sfc_cache_p4_3,0,None,28.0,25.98,231.0,30,32,6,3,0,False,100.0,1.729375,12.08375,9.28125,0.0481,0.9995,0.1567,0.1942,2774.100758396533,2614.100758396533,160.0,0.9321611634315153,3,10,19
0,1772830775.2788455,42.2,14,0.0425,0.9744,0.1981,0.2245,5.9765,97.4398,22.4524,0.0,0.0,0.0,4.02,1.77,2.24,None,0.08998322486877441,8.98,True,None,sfc_unique_p4_3,0,None,28.0,25.98,231.0,30,32,6,3,0,False,100.0,1.729375,12.08375,9.28125,0.0481,0.9995,0.1567,0.1942,2774.100758396533,2614.100758396533,160.0,0.9321611634315153,3,10,19
0,1772830775.306803,42.2,15,0.0651,0.9744,0.2085,0.2495,9.3244,97.4398,24.9471,0.0,0.0,0.0,4.54,2.96,1.58,None,0.12003254890441895,8.188,True,None,sfc_cache_p5_3,0,None,28.0,25.98,231.0,31,34,6,3,0,False,100.0,2.5394117647058825,11.372941176470588,9.705882352941176,0.0591,0.9995,0.1603,0.1928,2814.790280142393,2644.790280142393,170.0,0.9318108490159864,3,11,20
0,1772830775.3079345,42.2,15,0.0651,0.9744,0.2085,0.2495,9.3244,97.4398,24.9471,0.0,0.0,0.0,4.55,2.54,2.0,None,0.12003254890441895,8.854,True,None,sfc_unique_p5_3,0,None,28.0,25.98,231.0,31,34,6,3,0,False,100.0,2.5394117647058825,11.372941176470588,9.705882352941176,0.0591,0.9995,0.1603,0.1928,2814.790280142393,2644.790280142393,170.0,0.9318108490159864,3,11,20
0,1772830775.3367565,42.2,16,0.0811,0.9744,0.219,0.2495,11.7726,97.4398,24.9471,0.0,0.0,0.0,4.54,2.96,1.58,None,0.14912128448486328,8.325,True,None,sfc_cache_p6_3,0,None,36.33,25.98,264.0,35,36,6,3,0,False,100.0,3.0280555555555555,10.741111111111111,9.166666666666666,0.0538,0.9995,0.1565,0.1911,2845.182723262653,2665.182723262653,180.0,0.9315858580085133,3,11,22
0,1772830775.3380067,42.2,16,0.0811,0.9744,0.219,0.2495,11.7726,97.4398,24.9471,0.0,0.0,0.0,4.55,2.54,2.0,None,0.14912128448486328,8.779,True,None,sfc_unique_p6_3,0,None,36.33,25.98,264.0,35,36,6,3,0,False,100.0,3.0280555555555555,10.741111111111111,9.166666666666666,0.0538,0.9995,0.1565,0.1911,2845.182723262653,2665.182723262653,180.0,0.9315858580085133,3,11,22
0,1772830797.224964,64.1,16,0.1018,0.9744,0.2249,0.2744,15.1205,97.4398,27.4418,0.0,0.0,0.0,2.44,1.8,0.64,None,0.00013017654418945312,8.344,True,None,sfc_cache_p1_4,0,None,36.33,25.98,264.0,36,38,6,4,0,False,100.0,3.684473684210526,10.17578947368421,9.552631578947368,0.0712,0.9995,0.1521,0.1986,2873.1752940721253,2683.1752940721253,190.0,0.9327284072596497,3,13,22
0,1772830797.2262783,64.1,16,0.1018,0.9744,0.2249,0.2744,15.1205,97.4398,27.4418,0.0,0.0,0.0,3.77,2.7,1.07,None,0.00013017654418945312,8.986,True,None,sfc_unique_p1_4,0,None,36.33,25.98,264.0,36,38,6,4,0,False,100.0,3.684473684210526,10.17578947368421,9.552631578947368,0.0712,0.9995,0.1521,0.1986,2873.1752940721253,2683.1752940721253,190.0,0.9327284072596497,3,13,22
