No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption,avg_sfc_reliability,high_risk_sfcs,medium_risk_sfcs,low_risk_sfcs
0,1772830714.1616175,0,1,0.0,0.0781,0.0046,0.0249,0.0,7.8117,2.4947,0.0,0.0,0.0,0.79,0.2,0.59,None,0.00034308433532714844,12.931,True,None,sfc_cache_p1_1,0,None,0.0,0.0,0.0,0,2,1,1,0,False,100.0,0.0,15.5,16.5,1.0,0.0966,0.04,0.0342,2100.4171180931744,2090.4171180931744,10.0,0.9577131293607801,0,0,2
0,1772830714.1621318,0.0,1,0.0,0.0781,0.0046,0.0249,0.0,7.8117,2.4947,0.0,0.0,0.0,1.32,0.41,0.91,None,0.00034308433532714844,8.871,True,None,sfc_unique_p1_1,0,None,0.0,0.0,0.0,0,2,1,1,0,False,100.0,0.0,15.5,16.5,1.0,0.0966,0.04,0.0342,2100.4171180931744,2090.4171180931744,10.0,0.9577131293607801,0,0,2
0,1772830714.1807215,0.0,2,0.0,0.1562,0.0119,0.0499,0.0,15.6234,4.9894,0.0,0.0,0.0,0.95,0.2,0.75,None,0.02486395835876465,7.641,True,None,sfc_cache_p2_1,0,None,0.0,0.0,0.0,1,4,2,1,0,False,100.0,0.0,15.5,16.5,1.0,0.1686,0.0769,0.0425,2161.914951245937,2141.914951245937,20.0,0.9644129015498919,0,0,4
0,1772830714.1810899,0.0,2,0.0,0.1562,0.0119,0.0499,0.0,15.6234,4.9894,0.0,0.0,0.0,1.22,0.2,1.02,None,0.02486395835876465,8.562,True,None,sfc_unique_p2_1,0,None,0.0,0.0,0.0,1,4,2,1,0,False,100.0,0.0,15.5,16.5,1.0,0.1686,0.0769,0.0425,2161.914951245937,2141.914951245937,20.0,0.9644129015498919,0,0,4
0,1772830714.1993523,0.0,3,0.0,0.2234,0.018,0.0748,0.0,22.344,7.4841,0.0,0.0,0.0,1.15,0.21,0.94,None,0.043734073638916016,7.486,True,None,sfc_cache_p3_1,0,None,0.0,4.33,0.0,3,6,3,1,0,False,100.0,0.0,14.778333333333334,16.5,1.0,0.1919,0.1111,0.0483,2195.834236186349,2165.834236186349,30.0,0.9726343428670173,0,0,6
0,1772830714.1997156,0.0,3,0.0,0.2234,0.018,0.0748,0.0,22.344,7.4841,0.0,0.0,0.0,1.22,0.2,1.02,None,0.043734073638916016,8.515,True,None,sfc_unique_p3_1,0,None,0.0,4.33,0.0,3,6,3,1,0,False,100.0,0.0,14.778333333333334,16.5,1.0,0.1919,0.1111,0.0483,2195.834236186349,2165.834236186349,30.0,0.9726343428670173,0,0,6
0,1772830714.217862,0.1,4,0.0,0.3016,0.0268,0.0998,0.0,30.1557,9.9788,0.0,0.0,0.0,1.34,0.17,1.16,None,0.06233930587768555,7.315,True,None,sfc_cache_p4_1,0,None,0.0,4.33,0.0,4,8,4,1,0,False,100.0,0.0,14.95875,16.5,1.0,0.2626,0.1429,0.0561,2257.3320693391115,2217.3320693391115,40.0,0.9769686972193801,0,0,8
0,1772830714.2183547,0.1,4,0.0,0.3016,0.0268,0.0998,0.0,30.1557,9.9788,0.0,0.0,0.0,1.44,0.26,1.18,None,0.06233930587768555,8.31,True,None,sfc_unique_p4_1,0,None,0.0,4.33,0.0,4,8,4,1,0,False,100.0,0.0,14.95875,16.5,1.0,0.2626,0.1429,0.0561,2257.3320693391115,2217.3320693391115,40.0,0.9769686972193801,0,0,8
0,1772830714.2366948,0.1,5,0.0038,0.3587,0.0349,0.1247,0.432,35.8684,12.4735,0.0,0.0,0.0,1.59,0.84,0.75,None,0.08097147941589355,7.184,True,None,sfc_cache_p5_1,0,None,0.0,8.66,0.0,7,10,5,1,0,False,100.0,0.4,14.234,16.5,0.0588,0.2744,0.1616,0.0554,2288.1558582262805,2238.1558582262805,50.0,0.9779202125093592,0,0,10
0,1772830714.237138,0.1,5,0.0038,0.3587,0.0349,0.1247,0.432,35.8684,12.4735,0.0,0.0,0.0,1.44,0.26,1.18,None,0.08097147941589355,8.232,True,None,sfc_unique_p5_1,0,None,0.0,8.66,0.0,7,10,5,1,0,False,100.0,0.4,14.234,16.5,0.0588,0.2744,0.1616,0.0554,2288.1558582262805,2238.1558582262805,50.0,0.9779202125093592,0,0,10
0,1772830714.2556143,0.1,6,0.0037,0.4267,0.048,0.1247,0.432,42.6721,12.4735,0.0,0.0,0.0,1.99,0.86,1.13,None,0.09965848922729492,6.959,True,None,sfc_cache_p6_1,0,None,4.0,8.66,33.0,10,12,6,1,0,False,100.0,0.3333333333333333,14.111666666666666,13.75,0.0556,0.3248,0.1563,0.0607,2336.119021823247,2276.119021823247,60.0,0.9786545068134135,0,0,12
0,1772830714.256046,0.1,6,0.0037,0.4267,0.048,0.1247,0.432,42.6721,12.4735,0.0,0.0,0.0,1.68,0.31,1.37,None,0.09965848922729492,8.14,True,None,sfc_unique_p6_1,0,None,4.0,8.66,33.0,10,12,6,1,0,False,100.0,0.3333333333333333,14.111666666666666,13.75,0.0556,0.3248,0.1563,0.0607,2336.119021823247,2276.119021823247,60.0,0.9786545068134135,0,0,12
0,1772830736.1861622,22.0,6,0.0072,0.4948,0.0526,0.1497,0.864,49.4759,14.9682,0.0,0.0,0.0,2.18,1.5,0.68,None,0.00023293495178222656,7.154,True,None,sfc_cache_p1_2,0,None,4.0,8.66,33.0,11,14,6,2,0,False,100.0,0.5714285714285714,14.024285714285714,14.142857142857142,0.0967,0.4081,0.1827,0.0708,2395.4047361089615,2325.4047361089615,70.0,0.9722472229829258,0,1,13
0,1772830736.1866763,22.0,6,0.0072,0.4948,0.0526,0.1497,0.864,49.4759,14.9682,0.0,0.0,0.0,1.48,0.37,1.11,None,0.00023293495178222656,8.434,True,None,sfc_unique_p1_2,0,None,4.0,8.66,33.0,11,14,6,2,0,False,100.0,0.5714285714285714,14.024285714285714,14.142857142857142,0.0967,0.4081,0.1827,0.0708,2395.4047361089615,2325.4047361089615,70.0,0.9722472229829258,0,1,13
0,1772830736.205443,22.0,7,0.0107,0.5628,0.0618,0.1746,1.296,56.2796,17.463,0.0,0.0,0.0,2.37,0.9,1.47,None,0.01964545249938965,7.01,True,None,sfc_cache_p2_2,0,None,4.0,8.66,33.0,11,16,6,2,0,False,100.0,0.75,13.95875,14.4375,0.0998,0.4908,0.186,0.0871,2452.7263581488933,2372.7263581488933,80.0,0.9665362770071065,0,2,14
0,1772830736.206011,22.0,7,0.0107,0.5628,0.0618,0.1746,1.296,56.2796,17.463,0.0,0.0,0.0,1.76,0.54,1.22,None,0.01964545249938965,8.091,True,None,sfc_unique_p2_2,0,None,4.0,8.66,33.0,11,16,6,2,0,False,100.0,0.75,13.95875,14.4375,0.0998,0.4908,0.186,0.0871,2452.7263581488933,2372.7263581488933,80.0,0.9665362770071065,0,2,14
0,1772830736.2249973,22.1,8,0.0138,0.6308,0.0749,0.1996,1.7279,63.0834,19.9577,0.0,0.0,0.0,3.07,1.54,1.53,None,0.03896164894104004,7.041,True,None,sfc_cache_p3_2,0,None,4.0,8.66,33.0,12,18,6,2,0,False,100.0,0.8888888888888888,13.907777777777778,14.666666666666666,0.1426,0.6376,0.2099,0.1071,2523.968124495346,2433.968124495346,90.0,0.9541195729573375,1,3,14
0,1772830736.2255564,22.1,8,0.0138,0.6308,0.0749,0.1996,1.7279,63.0834,19.9577,0.0,0.0,0.0,2.24,0.51,1.74,None,0.03896164894104004,7.538,True,None,sfc_unique_p3_2,0,None,4.0,8.66,33.0,12,18,6,2,0,False,100.0,0.8888888888888888,13.907777777777778,14.666666666666666,0.1426,0.6376,0.2099,0.1071,2523.968124495346,2433.968124495346,90.0,0.9541195729573375,1,3,14
0,1772830736.2444956,22.1,9,0.0135,0.688,0.0921,0.1996,1.7279,68.796,19.9577,0.0,0.0,0.0,3.07,1.54,1.53,None,0.058516502380371094,7.087,True,None,sfc_cache_p4_2,0,None,8.0,12.99,66.0,15,20,6,2,0,False,100.0,0.8,13.6505,13.2,0.1362,0.7336,0.2037,0.1248,2561.534849007276,2461.534849007276,100.0,0.9368054518280597,3,3,14
0,1772830736.245068,22.1,9,0.0135,0.688,0.0921,0.1996,1.7279,68.796,19.9577,0.0,0.0,0.0,2.98,0.91,2.08,None,0.058516502380371094,7.473,True,None,sfc_unique_p4_2,0,None,8.0,12.99,66.0,15,20,6,2,0,False,100.0,0.8,13.6505,13.2,0.1362,0.7336,0.2037,0.1248,2561.534849007276,2461.534849007276,100.0,0.9368054518280597,3,3,14
