timestamp,(0,34);(14,17);(25,24);(8,13);(8,22);(14,10);(14,11);(28,27);(28,29);(28,30);(2,3);(2,32);(5,4);(9,12);(23,15);(23,19);(23,20);(18,21);(6,7);(2,16);(25,26);(33,1);(33,31);(34,9);(9,18);(18,2);(2,5);(5,23);(23,25);(25,28);(28,14);(14,8);(8,6);(6,33);(33,34);(25,25.1);(8,8.1);(14,14.1);(28,28.1);(2,2.1);(5,5.1);(9,9.1);(23,23.1);(18,18.1);(6,6.1);(33,33.1);(34,34.1)
1772830714.1616175;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;0.00;0.00;0.00;0.00;177.00;0.00;0.00;0.00;0.00
1772830714.1621318;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;0.00;0.00;0.00;0.00;177.00;0.00;0.00;0.00;0.00
1772830714.1807215;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;224.67;80.00;0.00;0.00;0.00;0.00;0.00;304.67;0.00;0.00;80.00;0.00;0.00;0.00;289.33;0.00;0.00;0.00;0.00
1772830714.1810899;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;224.67;80.00;0.00;0.00;0.00;0.00;0.00;304.67;0.00;0.00;80.00;0.00;0.00;0.00;289.33;0.00;0.00;0.00;0.00
1772830714.1993523;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;321.67;160.00;80.00;0.00;0.00;0.00;0.00;481.67;0.00;80.00;80.00;0.00;0.00;0.00;289.33;0.00;0.00;0.00;0.00
1772830714.1997156;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;321.67;160.00;80.00;0.00;0.00;0.00;0.00;481.67;0.00;80.00;80.00;0.00;0.00;0.00;289.33;0.00;0.00;0.00;0.00
1772830714.217862;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;418.67;304.67;160.00;80.00;0.00;0.00;0.00;594.00;80.00;80.00;304.67;0.00;0.00;0.00;289.33;0.00;0.00;0.00;0.00
1772830714.2183547;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;418.67;304.67;160.00;80.00;0.00;0.00;0.00;594.00;80.00;80.00;304.67;0.00;0.00;0.00;289.33;0.00;0.00;0.00;0.00
1772830714.2366948;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;485.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;515.67;449.34;160.00;80.00;0.00;0.00;0.00;706.33;80.00;80.00;679.34;0.00;0.00;0.00;289.33;0.00;0.00;0.00;0.00
1772830714.237138;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;485.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;515.67;449.34;160.00;80.00;0.00;0.00;0.00;706.33;80.00;80.00;679.34;0.00;0.00;0.00;289.33;0.00;0.00;0.00;0.00
1772830714.2556143;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;612.67;546.34;480.00;80.00;0.00;0.00;0.00;706.33;80.00;400.00;1166.34;0.00;0.00;0.00;289.33;0.00;0.00;0.00;0.00
1772830714.256046;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;612.67;546.34;480.00;80.00;0.00;0.00;0.00;706.33;80.00;400.00;1166.34;0.00;0.00;0.00;289.33;0.00;0.00;0.00;0.00
1772830736.1861622;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;612.67;546.34;480.00;80.00;0.00;0.00;0.00;706.33;80.00;400.00;1166.34;327.00;0.00;0.00;289.33;0.00;0.00;0.00;0.00
1772830736.1866763;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;612.67;546.34;480.00;80.00;0.00;0.00;0.00;706.33;80.00;400.00;1166.34;327.00;0.00;0.00;289.33;0.00;0.00;0.00;0.00
1772830736.205443;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;144.67;80.00;692.67;626.34;480.00;80.00;0.00;0.00;0.00;706.33;80.00;400.00;1316.34;439.33;224.67;0.00;289.33;0.00;0.00;0.00;0.00
1772830736.206011;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;144.67;80.00;692.67;626.34;480.00;80.00;0.00;0.00;0.00;706.33;80.00;400.00;1316.34;439.33;224.67;0.00;289.33;0.00;0.00;0.00;0.00
1772830736.2249973;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;240.00;144.67;257.00;80.00;692.67;626.34;480.00;80.00;0.00;0.00;0.00;706.33;80.00;400.00;1316.34;439.33;337.00;310.00;289.33;384.67;0.00;0.00;0.00
