timestamp,(0,34);(14,17);(25,24);(8,13);(8,22);(14,10);(14,11);(28,27);(28,29);(28,30);(2,3);(2,32);(5,4);(9,12);(23,15);(23,19);(23,20);(18,21);(6,7);(2,16);(25,26);(33,1);(33,31);(34,9);(9,18);(18,2);(2,5);(5,23);(23,25);(25,28);(28,14);(14,8);(8,6);(6,33);(33,34);(25,25.1);(8,8.1);(14,14.1);(28,28.1);(2,2.1);(5,5.1);(9,9.1);(23,23.1);(18,18.1);(6,6.1);(33,33.1);(34,34.1)
1772830733.1274588;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;80.00;80.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;0.00;177.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1772830733.128292;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;80.00;80.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;0.00;177.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1772830733.15763;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;224.67;160.00;160.00;80.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;80.00;289.33;224.67;0.00;0.00;0.00;0.00;0.00;0.00
1772830733.1582656;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;224.67;160.00;160.00;80.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;80.00;289.33;224.67;0.00;0.00;0.00;0.00;0.00;0.00
1772830733.1866603;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;321.67;304.67;240.00;160.00;80.00;0.00;0.00;0.00;0.00;80.00;0.00;80.00;80.00;289.33;337.00;0.00;224.67;0.00;0.00;0.00;0.00
1772830733.1873114;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;321.67;304.67;240.00;160.00;80.00;0.00;0.00;0.00;0.00;80.00;0.00;80.00;80.00;289.33;337.00;0.00;224.67;0.00;0.00;0.00;0.00
1772830733.2165124;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;418.67;449.34;480.00;240.00;160.00;80.00;0.00;0.00;0.00;240.00;80.00;80.00;80.00;289.33;449.33;0.00;609.34;0.00;0.00;0.00;0.00
1772830733.2171926;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;418.67;449.34;480.00;240.00;160.00;80.00;0.00;0.00;0.00;240.00;80.00;80.00;80.00;289.33;449.33;0.00;609.34;0.00;0.00;0.00;0.00
1772830733.2465143;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;485.00;0.00;0.00;0.00;0.00;177.00;177.00;498.67;529.34;560.00;320.00;160.00;80.00;0.00;0.00;0.00;240.00;80.00;80.00;230.00;289.33;449.33;177.00;609.34;0.00;0.00;0.00;0.00
1772830733.2472496;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;485.00;0.00;0.00;0.00;0.00;177.00;177.00;498.67;529.34;560.00;320.00;160.00;80.00;0.00;0.00;0.00;240.00;80.00;80.00;230.00;289.33;449.33;177.00;609.34;0.00;0.00;0.00;0.00
1772830733.2766883;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;160.00;449.33;354.00;578.67;609.34;640.00;400.00;160.00;80.00;0.00;160.00;160.00;240.00;80.00;80.00;380.00;289.33;449.33;289.33;609.34;384.67;160.00;0.00;320.00
1772830733.2774682;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;160.00;449.33;354.00;578.67;609.34;640.00;400.00;160.00;80.00;0.00;160.00;160.00;240.00;80.00;80.00;380.00;289.33;449.33;289.33;609.34;384.67;160.00;0.00;320.00
1772830755.158923;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;224.67;481.66;434.00;658.67;689.34;720.00;480.00;160.00;80.00;160.00;320.00;320.00;240.00;240.00;80.00;530.00;289.33;449.33;289.33;609.34;497.00;160.00;0.00;544.67
