timestamp,(0,34);(14,17);(25,24);(8,13);(8,22);(14,10);(14,11);(28,27);(28,29);(28,30);(2,3);(2,32);(5,4);(9,12);(23,15);(23,19);(23,20);(18,21);(6,7);(2,16);(25,26);(33,1);(33,31);(34,9);(9,18);(18,2);(2,5);(5,23);(23,25);(25,28);(28,14);(14,8);(8,6);(6,33);(33,34);(25,25.1);(8,8.1);(14,14.1);(28,28.1);(2,2.1);(5,5.1);(9,9.1);(23,23.1);(18,18.1);(6,6.1);(33,33.1);(34,34.1)
1772830776.0254617;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;64.67;80.00;80.00;80.00;80.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;0.00;0.00;0.00;64.67;0.00;112.33;0.00;0.00;0.00
1772830776.0263426;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;64.67;80.00;80.00;80.00;80.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;0.00;0.00;0.00;64.67;0.00;112.33;0.00;0.00;0.00
1772830776.0561793;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;240.00;209.34;80.00;80.00;80.00;80.00;0.00;0.00;0.00;80.00;80.00;240.00;80.00;80.00;0.00;0.00;0.00;0.00;289.34;0.00;224.66;0.00;160.00;320.00
1772830776.0568354;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;240.00;209.34;80.00;80.00;80.00;80.00;0.00;0.00;0.00;80.00;80.00;240.00;80.00;80.00;0.00;0.00;0.00;0.00;289.34;0.00;224.66;0.00;160.00;320.00
1772830776.0862594;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;320.00;514.01;240.00;80.00;80.00;80.00;0.00;0.00;80.00;160.00;160.00;320.00;80.00;80.00;80.00;0.00;160.00;0.00;514.01;0.00;336.99;0.00;160.00;320.00
1772830776.0869193;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;320.00;514.01;240.00;80.00;80.00;80.00;0.00;0.00;80.00;160.00;160.00;320.00;80.00;80.00;80.00;0.00;160.00;0.00;514.01;0.00;336.99;0.00;160.00;320.00
1772830776.1161983;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;400.00;594.01;304.67;240.00;80.00;80.00;0.00;80.00;160.00;240.00;240.00;400.00;80.00;80.00;80.00;80.00;384.67;160.00;514.01;0.00;449.32;0.00;160.00;480.00
1772830776.1169648;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;400.00;594.01;304.67;240.00;80.00;80.00;0.00;80.00;160.00;240.00;240.00;400.00;80.00;80.00;80.00;80.00;384.67;160.00;514.01;0.00;449.32;0.00;160.00;480.00
1772830776.1464946;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;485.00;0.00;0.00;0.00;0.00;0.00;400.00;594.01;449.34;384.67;320.00;160.00;0.00;80.00;160.00;240.00;240.00;400.00;230.00;80.00;80.00;80.00;384.67;544.67;514.01;160.00;561.65;0.00;160.00;480.00
1772830776.147252;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;485.00;0.00;0.00;0.00;0.00;0.00;400.00;594.01;449.34;384.67;320.00;160.00;0.00;80.00;160.00;240.00;240.00;400.00;230.00;80.00;80.00;80.00;384.67;544.67;514.01;160.00;561.65;0.00;160.00;480.00
