timestamp,(0,34);(14,17);(25,24);(8,13);(8,22);(14,10);(14,11);(28,27);(28,29);(28,30);(2,3);(2,32);(5,4);(9,12);(23,15);(23,19);(23,20);(18,21);(6,7);(2,16);(25,26);(33,1);(33,31);(34,9);(9,18);(18,2);(2,5);(5,23);(23,25);(25,28);(28,14);(14,8);(8,6);(6,33);(33,34);(25,25.1);(8,8.1);(14,14.1);(28,28.1);(2,2.1);(5,5.1);(9,9.1);(23,23.1);(18,18.1);(6,6.1);(33,33.1);(34,34.1)
1772830720.1084356;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;80.00;80.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;0.00;177.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1772830720.1092632;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;80.00;80.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;0.00;177.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1772830720.1389196;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;374.67;160.00;160.00;80.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;80.00;439.33;374.67;0.00;0.00;0.00;0.00;0.00;0.00
1772830720.1395504;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;374.67;160.00;160.00;80.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;80.00;439.33;374.67;0.00;0.00;0.00;0.00;0.00;0.00
1772830720.1680279;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;471.67;304.67;240.00;160.00;80.00;0.00;0.00;0.00;0.00;80.00;0.00;80.00;80.00;439.33;487.00;0.00;224.67;0.00;0.00;0.00;0.00
1772830720.168662;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;471.67;304.67;240.00;160.00;80.00;0.00;0.00;0.00;0.00;80.00;0.00;80.00;80.00;439.33;487.00;0.00;224.67;0.00;0.00;0.00;0.00
1772830720.1975284;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;568.67;449.34;480.00;240.00;160.00;80.00;0.00;0.00;0.00;240.00;80.00;80.00;80.00;439.33;599.33;0.00;609.34;0.00;0.00;0.00;0.00
1772830720.198229;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;568.67;449.34;480.00;240.00;160.00;80.00;0.00;0.00;0.00;240.00;80.00;80.00;80.00;439.33;599.33;0.00;609.34;0.00;0.00;0.00;0.00
1772830720.22687;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;485.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;665.67;546.34;577.00;240.00;160.00;80.00;0.00;0.00;0.00;567.00;80.00;80.00;80.00;439.33;599.33;0.00;609.34;0.00;0.00;0.00;0.00
1772830720.227555;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;485.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;665.67;546.34;577.00;240.00;160.00;80.00;0.00;0.00;0.00;567.00;80.00;80.00;80.00;439.33;599.33;0.00;609.34;0.00;0.00;0.00;0.00
1772830720.2566125;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;762.67;643.34;674.00;400.00;160.00;80.00;0.00;0.00;0.00;1054.00;80.00;80.00;240.00;439.33;599.33;0.00;609.34;0.00;0.00;0.00;0.00
1772830720.2573748;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;762.67;643.34;674.00;400.00;160.00;80.00;0.00;0.00;0.00;1054.00;80.00;80.00;240.00;439.33;599.33;0.00;609.34;0.00;0.00;0.00;0.00
1772830740.147756;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;762.67;643.34;674.00;400.00;160.00;80.00;0.00;0.00;0.00;1054.00;80.00;407.00;240.00;439.33;599.33;0.00;609.34;0.00;0.00;0.00;0.00
1772830740.148612;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;762.67;643.34;674.00;400.00;160.00;80.00;0.00;0.00;0.00;1054.00;80.00;407.00;240.00;439.33;599.33;0.00;609.34;0.00;0.00;0.00;0.00
1772830740.1799135;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;762.67;643.34;674.00;400.00;160.00;80.00;0.00;0.00;0.00;1054.00;80.00;734.00;240.00;439.33;599.33;0.00;609.34;0.00;0.00;0.00;0.00
1772830740.1807425;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;762.67;643.34;674.00;400.00;160.00;80.00;0.00;0.00;0.00;1054.00;80.00;734.00;240.00;439.33;599.33;0.00;609.34;0.00;0.00;0.00;0.00
1772830740.2101564;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;762.67;643.34;674.00;400.00;160.00;224.67;0.00;0.00;0.00;1054.00;454.67;846.33;240.00;439.33;599.33;0.00;609.34;0.00;0.00;0.00;0.00
1772830740.2110262;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;762.67;643.34;674.00;400.00;160.00;224.67;0.00;0.00;0.00;1054.00;454.67;846.33;240.00;439.33;599.33;0.00;609.34;0.00;0.00;0.00;0.00
1772830740.2399461;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;762.67;643.34;674.00;400.00;160.00;321.67;0.00;0.00;0.00;1054.00;781.67;846.33;240.00;439.33;599.33;0.00;609.34;0.00;0.00;0.00;0.00
1772830740.240795;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;762.67;643.34;674.00;400.00;160.00;321.67;0.00;0.00;0.00;1054.00;781.67;846.33;240.00;439.33;599.33;0.00;609.34;0.00;0.00;0.00;0.00
1772830740.2692995;0.00;485.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;762.67;643.34;674.00;480.00;304.67;434.00;0.00;0.00;0.00;1204.00;894.00;846.33;464.67;439.33;599.33;0.00;609.34;0.00;0.00;0.00;0.00
1772830740.2701967;0.00;485.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;762.67;643.34;674.00;480.00;304.67;434.00;0.00;0.00;0.00;1204.00;894.00;846.33;464.67;439.33;599.33;0.00;609.34;0.00;0.00;0.00;0.00
1772830740.2995422;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;762.67;643.34;674.00;720.00;449.34;546.33;0.00;0.00;0.00;1504.00;1006.33;846.33;849.34;439.33;599.33;0.00;609.34;0.00;0.00;0.00;0.00
1772830740.3005311;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;762.67;643.34;674.00;720.00;449.34;546.33;0.00;0.00;0.00;1504.00;1006.33;846.33;849.34;439.33;599.33;0.00;609.34;0.00;0.00;0.00;0.00
1772830767.173359;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;160.00;64.67;827.34;675.67;706.33;880.00;449.34;546.33;0.00;0.00;0.00;1766.33;1006.33;846.33;1009.34;439.33;599.33;160.00;609.34;224.67;0.00;0.00;0.00
1772830767.1739535;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;160.00;64.67;827.34;675.67;706.33;880.00;449.34;546.33;0.00;0.00;0.00;1766.33;1006.33;846.33;1009.34;439.33;599.33;160.00;609.34;224.67;0.00;0.00;0.00
1772830767.1928217;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;160.00;304.67;161.67;924.34;675.67;706.33;880.00;449.34;546.33;0.00;0.00;0.00;1766.33;1006.33;846.33;1009.34;439.33;599.33;694.67;609.34;337.00;0.00;0.00;160.00
1772830767.1933646;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;160.00;304.67;161.67;924.34;675.67;706.33;880.00;449.34;546.33;0.00;0.00;0.00;1766.33;1006.33;846.33;1009.34;439.33;599.33;694.67;609.34;337.00;0.00;0.00;160.00
1772830767.2115006;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;369.34;226.34;989.01;708.00;738.66;960.00;449.34;546.33;0.00;160.00;160.00;1766.33;1006.33;846.33;1159.34;439.33;599.33;919.34;609.34;337.00;160.00;320.00;160.00
1772830767.2120771;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;369.34;226.34;989.01;708.00;738.66;960.00;449.34;546.33;0.00;160.00;160.00;1766.33;1006.33;846.33;1159.34;439.33;599.33;919.34;609.34;337.00;160.00;320.00;160.00
1772830767.2300718;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;369.34;226.34;989.01;805.00;835.66;1040.00;449.34;546.33;0.00;160.00;160.00;1916.33;1006.33;846.33;1309.34;439.33;599.33;919.34;609.34;337.00;160.00;320.00;160.00
1772830767.2306712;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;369.34;226.34;989.01;805.00;835.66;1040.00;449.34;546.33;0.00;160.00;160.00;1916.33;1006.33;846.33;1309.34;439.33;599.33;919.34;609.34;337.00;160.00;320.00;160.00
1772830767.248224;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;485.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;369.34;226.34;989.01;902.00;932.66;1120.00;449.34;546.33;0.00;160.00;160.00;2066.33;1006.33;846.33;1459.34;439.33;599.33;919.34;609.34;337.00;160.00;320.00;160.00
1772830767.2488022;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;485.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;369.34;226.34;989.01;902.00;932.66;1120.00;449.34;546.33;0.00;160.00;160.00;2066.33;1006.33;846.33;1459.34;439.33;599.33;919.34;609.34;337.00;160.00;320.00;160.00
1772830767.266825;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;369.34;226.34;989.01;999.00;1029.66;1200.00;449.34;546.33;0.00;160.00;160.00;2216.33;1006.33;846.33;1609.34;439.33;599.33;919.34;609.34;337.00;160.00;320.00;160.00
1772830767.2674475;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;369.34;226.34;989.01;999.00;1029.66;1200.00;449.34;546.33;0.00;160.00;160.00;2216.33;1006.33;846.33;1609.34;439.33;599.33;919.34;609.34;337.00;160.00;320.00;160.00
1772830785.2080574;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;369.34;226.34;989.01;999.00;1126.66;1440.00;449.34;546.33;0.00;160.00;160.00;2216.33;1006.33;846.33;1909.34;439.33;599.33;919.34;609.34;337.00;160.00;320.00;160.00
1772830785.208734;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;369.34;226.34;989.01;999.00;1126.66;1440.00;449.34;546.33;0.00;160.00;160.00;2216.33;1006.33;846.33;1909.34;439.33;599.33;919.34;609.34;337.00;160.00;320.00;160.00
1772830785.2270317;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;369.34;226.34;989.01;999.00;1223.66;1680.00;449.34;546.33;0.00;160.00;160.00;2216.33;1006.33;846.33;2209.34;439.33;599.33;919.34;609.34;337.00;160.00;320.00;160.00
1772830785.2277284;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;369.34;226.34;989.01;999.00;1223.66;1680.00;449.34;546.33;0.00;160.00;160.00;2216.33;1006.33;846.33;2209.34;439.33;599.33;919.34;609.34;337.00;160.00;320.00;160.00
1772830785.2457395;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;369.34;226.34;989.01;999.00;1320.66;1824.67;449.34;546.33;0.00;160.00;160.00;2216.33;1006.33;846.33;2509.34;439.33;599.33;919.34;609.34;337.00;160.00;320.00;160.00
1772830785.2465549;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;369.34;226.34;989.01;999.00;1320.66;1824.67;449.34;546.33;0.00;160.00;160.00;2216.33;1006.33;846.33;2509.34;439.33;599.33;919.34;609.34;337.00;160.00;320.00;160.00
1772830785.2652595;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;369.34;226.34;989.01;999.00;1465.33;1969.34;449.34;546.33;0.00;160.00;160.00;2216.33;1006.33;846.33;2809.34;439.33;599.33;919.34;609.34;337.00;160.00;320.00;160.00
1772830785.2660787;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;369.34;226.34;989.01;999.00;1465.33;1969.34;449.34;546.33;0.00;160.00;160.00;2216.33;1006.33;846.33;2809.34;439.33;599.33;919.34;609.34;337.00;160.00;320.00;160.00
1772830785.2843466;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;0.00;0.00;485.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;369.34;226.34;989.01;999.00;1610.00;2114.01;449.34;546.33;0.00;160.00;160.00;2216.33;1006.33;846.33;3109.34;439.33;599.33;919.34;609.34;337.00;160.00;320.00;160.00
1772830785.285168;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;0.00;0.00;485.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;369.34;226.34;989.01;999.00;1610.00;2114.01;449.34;546.33;0.00;160.00;160.00;2216.33;1006.33;846.33;3109.34;439.33;599.33;919.34;609.34;337.00;160.00;320.00;160.00
1772830785.3040097;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;369.34;226.34;989.01;999.00;1754.67;2258.68;449.34;546.33;0.00;160.00;160.00;2216.33;1006.33;846.33;3409.34;439.33;599.33;919.34;609.34;337.00;160.00;320.00;160.00
1772830785.3048341;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;369.34;226.34;989.01;999.00;1754.67;2258.68;449.34;546.33;0.00;160.00;160.00;2216.33;1006.33;846.33;3409.34;439.33;599.33;919.34;609.34;337.00;160.00;320.00;160.00
1772830809.252005;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;97.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;369.34;226.34;989.01;999.00;1899.34;2403.35;514.01;611.00;224.67;160.00;160.00;2216.33;1156.33;846.33;3559.34;439.33;599.33;919.34;609.34;337.00;384.67;320.00;160.00
1772830809.252806;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;97.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;369.34;226.34;989.01;999.00;1899.34;2403.35;514.01;611.00;224.67;160.00;160.00;2216.33;1156.33;846.33;3559.34;439.33;599.33;919.34;609.34;337.00;384.67;320.00;160.00
1772830809.2708652;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;194.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;369.34;226.34;989.01;999.00;1899.34;2403.35;514.01;611.00;224.67;160.00;160.00;2216.33;1156.33;846.33;3559.34;439.33;599.33;919.34;909.34;337.00;384.67;320.00;160.00
1772830809.2716038;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;194.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;369.34;226.34;989.01;999.00;1899.34;2403.35;514.01;611.00;224.67;160.00;160.00;2216.33;1156.33;846.33;3559.34;439.33;599.33;919.34;909.34;337.00;384.67;320.00;160.00
1772830809.2900722;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;291.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;369.34;226.34;989.01;999.00;1899.34;2403.35;514.01;611.00;224.67;160.00;160.00;2216.33;1156.33;846.33;3559.34;439.33;599.33;919.34;1209.34;337.00;384.67;320.00;160.00
1772830809.2908235;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;291.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;369.34;226.34;989.01;999.00;1899.34;2403.35;514.01;611.00;224.67;160.00;160.00;2216.33;1156.33;846.33;3559.34;439.33;599.33;919.34;1209.34;337.00;384.67;320.00;160.00
1772830809.3588033;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;388.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;369.34;226.34;1139.01;1079.00;2059.34;2563.35;674.01;611.00;224.67;160.00;160.00;2216.33;1156.33;996.33;3559.34;589.33;599.33;919.34;1209.34;337.00;384.67;320.00;160.00
1772830809.359722;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;388.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;369.34;226.34;1139.01;1079.00;2059.34;2563.35;674.01;611.00;224.67;160.00;160.00;2216.33;1156.33;996.33;3559.34;589.33;599.33;919.34;1209.34;337.00;384.67;320.00;160.00
1772830809.3780456;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;485.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;369.34;226.34;1139.01;1079.00;2156.34;2660.35;818.68;675.67;449.34;384.67;160.00;2216.33;1306.33;1146.33;3559.34;589.33;599.33;919.34;1209.34;337.00;384.67;544.67;160.00
1772830809.3788397;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;485.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;369.34;226.34;1139.01;1079.00;2156.34;2660.35;818.68;675.67;449.34;384.67;160.00;2216.33;1306.33;1146.33;3559.34;589.33;599.33;919.34;1209.34;337.00;384.67;544.67;160.00
1772830809.3970768;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;582.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;384.67;434.01;291.01;1353.68;1176.00;2156.34;2660.35;818.68;675.67;609.34;544.67;320.00;2216.33;1456.33;1146.33;3559.34;739.33;599.33;919.34;1209.34;337.00;384.67;544.67;384.67
1772830809.3978882;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;582.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;384.67;434.01;291.01;1353.68;1176.00;2156.34;2660.35;818.68;675.67;609.34;544.67;320.00;2216.33;1456.33;1146.33;3559.34;739.33;599.33;919.34;1209.34;337.00;384.67;544.67;384.67
1772830826.2866719;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;582.00;0.00;582.00;0.00;0.00;97.00;0.00;0.00;0.00;384.67;434.01;291.01;1750.68;1176.00;2156.34;2660.35;818.68;675.67;609.34;544.67;320.00;2216.33;1456.33;1146.33;3559.34;1039.33;599.33;919.34;1209.34;337.00;384.67;544.67;384.67
1772830826.2884169;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;582.00;0.00;582.00;0.00;0.00;97.00;0.00;0.00;0.00;384.67;434.01;291.01;1750.68;1176.00;2156.34;2660.35;818.68;675.67;609.34;544.67;320.00;2216.33;1456.33;1146.33;3559.34;1039.33;599.33;919.34;1209.34;337.00;384.67;544.67;384.67
1772830826.318025;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;582.00;0.00;582.00;0.00;0.00;194.00;0.00;0.00;0.00;384.67;434.01;291.01;1997.68;1256.00;2236.34;2740.35;898.68;675.67;609.34;544.67;320.00;2216.33;1456.33;1296.33;3559.34;1189.33;599.33;919.34;1209.34;337.00;384.67;544.67;384.67
1772830826.3196785;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;582.00;0.00;582.00;0.00;0.00;194.00;0.00;0.00;0.00;384.67;434.01;291.01;1997.68;1256.00;2236.34;2740.35;898.68;675.67;609.34;544.67;320.00;2216.33;1456.33;1296.33;3559.34;1189.33;599.33;919.34;1209.34;337.00;384.67;544.67;384.67
1772830826.3491976;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;582.00;0.00;582.00;0.00;0.00;291.00;0.00;0.00;0.00;384.67;434.01;291.01;2094.68;1496.00;2476.34;2980.35;1138.68;755.67;609.34;544.67;320.00;2216.33;1606.33;1446.33;3559.34;1189.33;599.33;919.34;1209.34;337.00;384.67;544.67;384.67
1772830826.3509772;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;582.00;0.00;582.00;0.00;582.00;0.00;0.00;291.00;0.00;0.00;0.00;384.67;434.01;291.01;2094.68;1496.00;2476.34;2980.35;1138.68;755.67;609.34;544.67;320.00;2216.33;1606.33;1446.33;3559.34;1189.33;599.33;919.34;1209.34;337.00;384.67;544.67;384.67
