timestamp,(0,34);(14,17);(25,24);(8,13);(8,22);(14,10);(14,11);(28,27);(28,29);(28,30);(2,3);(2,32);(5,4);(9,12);(23,15);(23,19);(23,20);(18,21);(6,7);(2,16);(25,26);(33,1);(33,31);(34,9);(9,18);(18,2);(2,5);(5,23);(23,25);(25,28);(28,14);(14,8);(8,6);(6,33);(33,34);(25,25.1);(8,8.1);(14,14.1);(28,28.1);(2,2.1);(5,5.1);(9,9.1);(23,23.1);(18,18.1);(6,6.1);(33,33.1);(34,34.1)
1772830702.126939;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;160.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;80.00;160.00;0.00;80.00;0.00;0.00;0.00;0.00;160.00;0.00;0.00;0.00;337.00;320.00
1772830702.1277761;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;160.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;80.00;160.00;0.00;80.00;0.00;0.00;0.00;0.00;160.00;0.00;0.00;0.00;337.00;320.00
1772830702.1572468;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;160.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;320.00;224.67;320.00;0.00;240.00;80.00;0.00;0.00;0.00;160.00;0.00;0.00;224.67;449.33;480.00
1772830702.1579018;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;160.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;320.00;224.67;320.00;0.00;240.00;80.00;0.00;0.00;0.00;160.00;0.00;0.00;224.67;449.33;480.00
1772830702.1860423;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;160.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;160.00;464.67;369.34;320.00;0.00;464.67;80.00;80.00;0.00;0.00;160.00;0.00;0.00;224.67;561.66;480.00
1772830702.1867094;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;160.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;160.00;464.67;369.34;320.00;0.00;464.67;80.00;80.00;0.00;0.00;160.00;0.00;0.00;224.67;561.66;480.00
1772830702.214995;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;160.00;0.00;0.00;0.00;0.00;0.00;80.00;160.00;400.00;609.34;466.34;320.00;80.00;849.34;240.00;80.00;0.00;0.00;160.00;0.00;0.00;337.00;561.66;480.00
1772830702.2156885;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;160.00;0.00;0.00;0.00;0.00;0.00;80.00;160.00;400.00;609.34;466.34;320.00;80.00;849.34;240.00;80.00;0.00;0.00;160.00;0.00;0.00;337.00;561.66;480.00
1772830702.243936;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;485.00;160.00;0.00;0.00;0.00;0.00;0.00;80.00;160.00;640.00;706.34;563.34;320.00;80.00;1186.34;710.00;80.00;0.00;0.00;160.00;0.00;0.00;337.00;561.66;480.00
1772830702.2446485;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;485.00;160.00;0.00;0.00;0.00;0.00;0.00;80.00;160.00;640.00;706.34;563.34;320.00;80.00;1186.34;710.00;80.00;0.00;0.00;160.00;0.00;0.00;337.00;561.66;480.00
1772830702.2732954;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;257.00;240.00;80.00;0.00;0.00;0.00;80.00;160.00;640.00;706.34;563.34;417.00;80.00;1186.34;710.00;80.00;150.00;0.00;497.00;0.00;160.00;337.00;561.66;480.00
1772830702.2740967;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;257.00;240.00;80.00;0.00;0.00;0.00;80.00;160.00;640.00;706.34;563.34;417.00;80.00;1186.34;710.00;80.00;150.00;0.00;497.00;0.00;160.00;337.00;561.66;480.00
1772830718.1551113;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;257.00;240.00;80.00;0.00;0.00;0.00;160.00;160.00;640.00;706.34;563.34;417.00;230.00;1186.34;710.00;257.00;150.00;0.00;497.00;0.00;160.00;337.00;561.66;480.00
1772830718.1558495;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;257.00;240.00;80.00;0.00;0.00;0.00;160.00;160.00;640.00;706.34;563.34;417.00;230.00;1186.34;710.00;257.00;150.00;0.00;497.00;0.00;160.00;337.00;561.66;480.00
1772830718.1738453;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;257.00;240.00;80.00;0.00;0.00;0.00;240.00;160.00;640.00;706.34;563.34;417.00;380.00;1186.34;710.00;434.00;150.00;0.00;497.00;0.00;160.00;337.00;561.66;480.00
