No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption,avg_sfc_reliability,high_risk_sfcs,medium_risk_sfcs,low_risk_sfcs
0,1772829602.6479466,0,1,0.0326,0.0,0.0033,0.0249,2.9883,0.0,2.4947,13.32,0.0,0.0,4.51,3.58,0.93,None,0.00023293495178222656,4.872,True,None,sfc_cache_p1_1,0,None,0.0,0.0,0.0,1,2,1,1,0,False,100.0,15.5,0.0,16.5,0.1459,1.0,0.04,0.0245,2066.059820461229,2056.059820461229,10.0,0.9860421451787649,0,0,2
0,1772829602.648732,0.0,1,0.0326,0.0,0.0033,0.0249,2.9883,0.0,2.4947,13.32,0.0,0.0,8.88,6.24,2.64,None,0.00023293495178222656,3.884,True,None,sfc_unique_p1_1,0,None,0.0,0.0,0.0,1,2,1,1,0,False,100.0,15.5,0.0,16.5,0.1459,1.0,0.04,0.0245,2066.059820461229,2056.059820461229,10.0,0.9860421451787649,0,0,2
0,1772829602.65652,0.0,2,0.0553,0.0,0.005,0.0249,5.4365,0.0,2.4947,7.6114,0.0,0.0,4.51,3.58,0.93,None,0.012781858444213867,2.364,True,None,sfc_cache_p2_1,0,None,8.33,0.0,33.0,5,4,2,1,0,False,100.0,13.4175,0.0,8.25,0.1152,1.0,0.0385,0.0245,2092.591704070577,2072.591704070577,20.0,0.988578315276273,0,0,4
0,1772829602.6568966,0.0,2,0.0553,0.0,0.005,0.0249,5.4365,0.0,2.4947,7.6114,0.0,0.0,6.18,4.82,1.36,None,0.012781858444213867,2.37,True,None,sfc_unique_p2_1,0,None,8.33,0.0,33.0,5,4,2,1,0,False,100.0,13.4175,0.0,8.25,0.1152,1.0,0.0385,0.0245,2092.591704070577,2072.591704070577,20.0,0.988578315276273,0,0,4
0,1772829602.6633892,0.0,3,0.0806,0.0,0.0092,0.0249,6.4085,0.0,2.4947,28.44,0.0,0.0,6.03,4.47,1.57,None,0.02064061164855957,2.28,True,None,sfc_cache_p3_1,0,None,12.33,0.0,66.0,8,6,3,1,0,False,100.0,13.445,0.0,5.5,0.1624,1.0,0.037,0.0245,2119.9942733323014,2081.9942733323014,38.0,0.9826452546045505,0,0,6
0,1772829602.6637492,0.0,3,0.0806,0.0,0.0092,0.0249,6.4085,0.0,2.4947,28.44,0.0,0.0,9.24,6.6,2.64,None,0.02064061164855957,2.385,True,None,sfc_unique_p3_1,0,None,12.33,0.0,66.0,8,6,3,1,0,False,100.0,13.445,0.0,5.5,0.1624,1.0,0.037,0.0245,2119.9942733323014,2081.9942733323014,38.0,0.9826452546045505,0,0,6
0,1772829602.6702497,0.0,4,0.1043,0.0,0.0134,0.0249,7.3804,0.0,2.4947,37.0165,0.0,0.0,6.03,4.47,1.57,None,0.027463912963867188,2.292,True,None,sfc_cache_p4_1,0,None,16.33,0.0,99.0,11,8,4,1,0,False,100.0,13.45875,0.0,4.125,0.214,1.0,0.0357,0.0245,2147.3968425940257,2091.3968425940257,56.0,0.9816799241603467,0,0,6
0,1772829602.6706352,0.0,4,0.1043,0.0,0.0134,0.0249,7.3804,0.0,2.4947,37.0165,0.0,0.0,9.24,6.6,2.64,None,0.027463912963867188,2.331,True,None,sfc_unique_p4_1,0,None,16.33,0.0,99.0,11,8,4,1,0,False,100.0,13.45875,0.0,4.125,0.214,1.0,0.0357,0.0245,2147.3968425940257,2091.3968425940257,56.0,0.9816799241603467,0,0,6
0,1772829602.677169,0.0,5,0.124,0.0,0.0189,0.0249,9.2887,0.0,2.4947,35.464,0.0,0.0,6.3,4.73,1.57,None,0.02925896644592285,2.316,True,None,sfc_cache_p5_1,0,None,24.66,0.0,132.0,14,10,5,1,0,False,100.0,13.034,0.0,3.3,0.2753,1.0,0.0345,0.0267,2172.052607955425,2101.652607955425,70.4,0.9816799241603467,0,0,6
0,1772829602.6775417,0.0,5,0.124,0.0,0.0189,0.0249,9.2887,0.0,2.4947,35.464,0.0,0.0,10.07,6.99,3.07,None,0.02925896644592285,2.365,True,None,sfc_unique_p5_1,0,None,24.66,0.0,132.0,14,10,5,1,0,False,100.0,13.034,0.0,3.3,0.2753,1.0,0.0345,0.0267,2172.052607955425,2101.652607955425,70.4,0.9816799241603467,0,0,6
0,1772829602.684345,0.0,6,0.1471,0.0,0.0229,0.0249,11.5567,0.0,2.4947,35.0122,0.0,0.0,7.46,5.89,1.57,None,0.03609180450439453,2.333,True,None,sfc_cache_p6_1,0,None,28.66,0.0,165.0,17,12,6,1,0,False,100.0,13.111666666666666,0.0,2.75,0.3154,1.0,0.0333,0.0282,2204.213016560904,2119.413016560904,84.80000000000001,0.9812572756800826,0,0,7
