No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption,avg_sfc_reliability,high_risk_sfcs,medium_risk_sfcs,low_risk_sfcs
0,1772829673.3672268,0,1,0.0324,0.0,0.0042,0.0249,1.4039,0.0,2.4947,57.6,0.0,0.0,6.79,5.62,1.18,None,0.0001652240753173828,2.734,True,None,sfc_cache_p1_1,0,None,0.0,0.0,0.0,1,2,1,1,0,False,100.0,15.5,0.0,16.5,0.1219,1.0,0.04,0.0245,2071.9285714285716,2053.9285714285716,18.0,0.950208,0,0,2
0,1772829673.3677876,0.0,1,0.0324,0.0,0.0042,0.0249,1.4039,0.0,2.4947,57.6,0.0,0.0,9.99,7.75,2.24,None,0.0001652240753173828,2.345,True,None,sfc_unique_p1_1,0,None,0.0,0.0,0.0,1,2,1,1,0,False,100.0,15.5,0.0,16.5,0.1219,1.0,0.04,0.0245,2071.9285714285716,2053.9285714285716,18.0,0.950208,0,0,2
0,1772829673.3745706,0.0,2,0.0591,0.0,0.0097,0.0249,3.3122,0.0,2.4947,48.5867,0.0,0.0,7.33,6.15,1.18,None,0.00769495964050293,2.299,True,None,sfc_cache_p2_1,0,None,4.0,0.0,33.0,3,4,2,1,0,False,100.0,14.5,0.0,8.25,0.2203,1.0,0.0385,0.0289,2096.5843367899706,2064.1843367899705,32.4,0.9569419696641388,0,0,4
0,1772829673.3749378,0.0,2,0.0591,0.0,0.0097,0.0249,3.3122,0.0,2.4947,48.5867,0.0,0.0,8.66,6.04,2.62,None,0.00769495964050293,2.304,True,None,sfc_unique_p2_1,0,None,4.0,0.0,33.0,3,4,2,1,0,False,100.0,14.5,0.0,8.25,0.2203,1.0,0.0385,0.0289,2096.5843367899706,2064.1843367899705,32.4,0.9569419696641388,0,0,4
0,1772829673.3816879,0.0,3,0.0844,0.0,0.0153,0.0249,5.2205,0.0,2.4947,45.12,0.0,0.0,7.33,6.15,1.18,None,0.014798402786254883,2.331,True,None,sfc_cache_p3_1,0,None,8.0,0.0,66.0,6,6,3,1,0,False,100.0,14.166666666666666,0.0,5.5,0.3009,1.0,0.037,0.0303,2125.497272094103,2078.697272094103,46.8,0.9482620852862403,0,0,6
0,1772829673.3820624,0.0,3,0.0844,0.0,0.0153,0.0249,5.2205,0.0,2.4947,45.12,0.0,0.0,9.35,6.73,2.62,None,0.014798402786254883,2.398,True,None,sfc_unique_p3_1,0,None,8.0,0.0,66.0,6,6,3,1,0,False,100.0,14.166666666666666,0.0,5.5,0.3009,1.0,0.037,0.0303,2125.497272094103,2078.697272094103,46.8,0.9482620852862403,0,0,6
0,1772829673.3887472,0.0,4,0.1079,0.0,0.0209,0.0249,6.1925,0.0,2.4947,48.5867,0.0,0.0,6.79,5.62,1.18,None,0.02190685272216797,2.271,True,None,sfc_cache_p4_1,0,None,12.0,0.0,99.0,9,8,4,1,0,False,100.0,14.0,0.0,4.125,0.3461,1.0,0.0357,0.0309,2148.72092168395,2083.92092168395,64.8,0.9479495049958829,0,0,6
0,1772829673.3891323,0.0,4,0.1079,0.0,0.0209,0.0249,6.1925,0.0,2.4947,48.5867,0.0,0.0,9.09,6.47,2.62,None,0.02190685272216797,2.377,True,None,sfc_unique_p4_1,0,None,12.0,0.0,99.0,9,8,4,1,0,False,100.0,14.0,0.0,4.125,0.3461,1.0,0.0357,0.0309,2148.72092168395,2083.92092168395,64.8,0.9479495049958829,0,0,6
0,1772829673.3958366,0.0,5,0.1299,0.0,0.0264,0.0249,7.1645,0.0,2.4947,50.5461,0.0,0.0,6.79,5.62,1.18,None,0.02898406982421875,2.294,True,None,sfc_cache_p5_1,0,None,16.0,0.0,132.0,12,10,5,1,0,False,100.0,13.9,0.0,3.3,0.3869,1.0,0.0345,0.0313,2172.6859425785483,2089.885942578548,82.8,0.9476369247055253,0,0,6
0,1772829673.3962266,0.0,5,0.1299,0.0,0.0264,0.0249,7.1645,0.0,2.4947,50.5461,0.0,0.0,9.09,6.47,2.62,None,0.02898406982421875,2.354,True,None,sfc_unique_p5_1,0,None,16.0,0.0,132.0,12,10,5,1,0,False,100.0,13.9,0.0,3.3,0.3869,1.0,0.0345,0.0313,2172.6859425785483,2089.885942578548,82.8,0.9476369247055253,0,0,6
