No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption,avg_sfc_reliability,high_risk_sfcs,medium_risk_sfcs,low_risk_sfcs
0,1772993624.9220355,0,1,0.0326,0.0,0.0033,0.0249,2.9883,0.0,2.4947,13.32,0.0,0.0,2.96,2.11,0.85,None,0.00021219253540039062,2.657,True,None,sfc_cache_p1_1,0,None,0.0,0.0,0.0,1,2,1,1,0,False,100.0,15.5,0.0,16.5,0.1459,1.0,0.04,0.0245,2066.059820461229,2056.059820461229,10.0,0.9860421451787649,0,0,2
0,1772993624.9226837,0.0,1,0.0326,0.0,0.0033,0.0249,2.9883,0.0,2.4947,13.32,0.0,0.0,7.33,4.78,2.55,None,0.00021219253540039062,2.222,True,None,sfc_unique_p1_1,0,None,0.0,0.0,0.0,1,2,1,1,0,False,100.0,15.5,0.0,16.5,0.1459,1.0,0.04,0.0245,2066.059820461229,2056.059820461229,10.0,0.9860421451787649,0,0,2
0,1772993624.9289935,0.0,2,0.0591,0.0,0.0075,0.0249,4.8965,0.0,2.4947,22.5067,0.0,0.0,5.0,3.51,1.48,None,0.00769805908203125,2.164,True,None,sfc_cache_p2_1,0,None,4.0,0.0,33.0,4,4,2,1,0,False,100.0,14.5,0.0,8.25,0.1902,1.0,0.0385,0.0245,2091.7680544807304,2067.3680544807303,24.4,0.9791764409534127,0,0,4
0,1772993624.929418,0.0,2,0.0591,0.0,0.0075,0.0249,4.8965,0.0,2.4947,22.5067,0.0,0.0,6.8,4.25,2.55,None,0.00769805908203125,2.235,True,None,sfc_unique_p2_1,0,None,4.0,0.0,33.0,4,4,2,1,0,False,100.0,14.5,0.0,8.25,0.1902,1.0,0.0385,0.0245,2091.7680544807304,2067.3680544807303,24.4,0.9791764409534127,0,0,4
0,1772993624.9360938,0.0,3,0.0839,0.0,0.0117,0.0249,5.8685,0.0,2.4947,35.04,0.0,0.0,5.0,3.51,1.48,None,0.014362573623657227,2.199,True,None,sfc_cache_p3_1,0,None,8.0,0.0,66.0,7,6,3,1,0,False,100.0,14.166666666666666,0.0,5.5,0.221,1.0,0.037,0.0245,2119.1706237424546,2076.7706237424545,42.4,0.9765607981220658,0,0,6
0,1772993624.936535,0.0,3,0.0839,0.0,0.0117,0.0249,5.8685,0.0,2.4947,35.04,0.0,0.0,8.2,5.64,2.55,None,0.014362573623657227,2.601,True,None,sfc_unique_p3_1,0,None,8.0,0.0,66.0,7,6,3,1,0,False,100.0,14.166666666666666,0.0,5.5,0.221,1.0,0.037,0.0245,2119.1706237424546,2076.7706237424545,42.4,0.9765607981220658,0,0,6
0,1772993624.9428728,0.0,4,0.1079,0.0,0.0159,0.0249,7.7768,0.0,2.4947,35.5467,0.0,0.0,5.53,4.04,1.48,None,0.021470069885253906,2.176,True,None,sfc_cache_p4_1,0,None,12.0,0.0,99.0,10,8,4,1,0,False,100.0,14.0,0.0,4.125,0.2643,1.0,0.0357,0.0245,2152.0310013929734,2095.231001392973,56.8,0.9746782954135066,0,0,6
0,1772993624.9433155,0.0,4,0.1079,0.0,0.0159,0.0249,7.7768,0.0,2.4947,35.5467,0.0,0.0,7.33,4.78,2.55,None,0.021470069885253906,2.245,True,None,sfc_unique_p4_1,0,None,12.0,0.0,99.0,10,8,4,1,0,False,100.0,14.0,0.0,4.125,0.2643,1.0,0.0357,0.0245,2152.0310013929734,2095.231001392973,56.8,0.9746782954135066,0,0,6
0,1772993624.9497004,0.0,5,0.1299,0.0,0.0214,0.0249,8.7488,0.0,2.4947,40.3409,0.0,0.0,5.0,3.51,1.48,None,0.028229236602783203,2.175,True,None,sfc_cache_p5_1,0,None,16.0,0.0,132.0,12,10,5,1,0,False,100.0,13.9,0.0,3.3,0.3206,1.0,0.0345,0.0264,2175.2546509828203,2100.45465098282,74.8,0.9746782954135066,0,0,6
0,1772993624.9501626,0.0,5,0.1299,0.0,0.0214,0.0249,8.7488,0.0,2.4947,40.3409,0.0,0.0,8.78,6.1,2.68,None,0.028229236602783203,2.273,True,None,sfc_unique_p5_1,0,None,16.0,0.0,132.0,12,10,5,1,0,False,100.0,13.9,0.0,3.3,0.3206,1.0,0.0345,0.0264,2175.2546509828203,2100.45465098282,74.8,0.9746782954135066,0,0,6
0,1772993624.956734,0.0,6,0.1525,0.0,0.027,0.0249,10.657,0.0,2.4947,41.4277,0.0,0.0,6.42,4.93,1.48,None,0.03505110740661621,2.199,True,None,sfc_cache_p6_1,0,None,20.0,0.0,165.0,14,12,6,1,0,False,100.0,13.833333333333334,0.0,2.75,0.3858,1.0,0.0333,0.0277,2199.910416344219,2110.710416344219,89.2,0.9746782954135066,0,0,6
0,1772993624.957221,0.0,6,0.1525,0.0,0.027,0.0249,10.657,0.0,2.4947,41.4277,0.0,0.0,9.56,6.67,2.9,None,0.03505110740661621,2.229,True,None,sfc_unique_p6_1,0,None,20.0,0.0,165.0,14,12,6,1,0,False,100.0,13.833333333333334,0.0,2.75,0.3858,1.0,0.0333,0.0277,2199.910416344219,2110.710416344219,89.2,0.9746782954135066,0,0,6
