No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption,avg_sfc_reliability,high_risk_sfcs,medium_risk_sfcs,low_risk_sfcs
0,1772828672.1985047,0,1,0.0212,0.0269,0.0134,0.0249,2.1956,2.6887,2.4947,0.0,0.0,0.0,4.55,3.66,0.89,None,0.00030684471130371094,24.662,True,None,sfc_cache_p1_1,0,None,0.0,0.0,0.0,0,2,1,1,0,False,100.0,10.165,5.335,16.5,0.1144,0.0975,0.04,0.0295,2093.6368763557484,2083.6368763557484,10.0,0.7302105102946513,2,0,0
0,1772828672.1996744,0.0,1,0.0212,0.0269,0.0134,0.0249,2.1956,2.6887,2.4947,0.0,0.0,0.0,6.7,5.53,1.17,None,0.00030684471130371094,27.469,True,None,sfc_unique_p1_1,0,None,0.0,0.0,0.0,0,2,1,1,0,False,100.0,10.165,5.335,16.5,0.1144,0.0975,0.04,0.0295,2093.6368763557484,2083.6368763557484,10.0,0.7302105102946513,2,0,0
0,1772828672.2658646,0.1,2,0.0327,0.0538,0.0267,0.0249,3.4915,5.3775,2.4947,0.0,0.0,0.0,4.55,3.66,0.89,None,0.06378483772277832,23.652,True,None,sfc_cache_p2_1,0,None,8.33,0.0,33.0,4,4,2,1,0,False,100.0,8.0825,5.335,8.25,0.164,0.1788,0.0385,0.0433,2143.1690192128913,2123.1690192128913,20.0,0.7620605871963549,3,1,0
0,1772828672.2666883,0.1,2,0.0327,0.0538,0.0267,0.0249,3.4915,5.3775,2.4947,0.0,0.0,0.0,4.7,3.52,1.18,None,0.06378483772277832,31.649,True,None,sfc_unique_p2_1,0,None,8.33,0.0,33.0,4,4,2,1,0,False,100.0,8.0825,5.335,8.25,0.164,0.1788,0.0385,0.0433,2143.1690192128913,2123.1690192128913,20.0,0.7620605871963549,3,1,0
0,1772828672.32528,0.1,3,0.044,0.0807,0.0401,0.0249,4.7875,8.0662,2.4947,0.0,0.0,0.0,4.55,3.66,0.89,None,0.13050603866577148,22.568,True,None,sfc_cache_p3_1,0,None,16.66,0.0,66.0,8,6,3,1,0,False,100.0,7.388333333333333,5.335,5.5,0.1829,0.2064,0.037,0.0474,2188.701162070034,2158.701162070034,30.0,0.7598802828691116,6,0,0
0,1772828672.326198,0.1,3,0.044,0.0807,0.0401,0.0249,4.7875,8.0662,2.4947,0.0,0.0,0.0,4.7,3.52,1.18,None,0.13050603866577148,26.424,True,None,sfc_unique_p3_1,0,None,16.66,0.0,66.0,8,6,3,1,0,False,100.0,7.388333333333333,5.335,5.5,0.1829,0.2064,0.037,0.0474,2188.701162070034,2158.701162070034,30.0,0.7598802828691116,6,0,0
0,1772828672.3845518,0.2,4,0.0546,0.1075,0.0534,0.0249,6.0834,10.755,2.4947,0.0,0.0,0.0,4.55,3.66,0.89,None,0.190049409866333,22.743,True,None,sfc_cache_p4_1,0,None,24.99,0.0,99.0,12,8,4,1,0,False,100.0,7.04125,5.335,4.125,0.1805,0.2043,0.0357,0.049,2219.1597334986054,2179.1597334986054,40.0,0.7495077798928788,8,0,0
0,1772828672.3854823,0.2,4,0.0546,0.1075,0.0534,0.0249,6.0834,10.755,2.4947,0.0,0.0,0.0,4.7,3.52,1.18,None,0.190049409866333,25.684,True,None,sfc_unique_p4_1,0,None,24.99,0.0,99.0,12,8,4,1,0,False,100.0,7.04125,5.335,4.125,0.1805,0.2043,0.0357,0.049,2219.1597334986054,2179.1597334986054,40.0,0.7495077798928788,8,0,0
0,1772828672.442395,0.2,5,0.0646,0.1344,0.0682,0.0249,7.3794,13.4437,2.4947,0.0,0.0,0.0,4.55,3.66,0.89,None,0.2493422031402588,22.512,True,None,sfc_cache_p5_1,0,None,33.32,0.0,132.0,16,10,5,1,0,False,100.0,6.833,5.335,3.3,0.1558,0.2409,0.0345,0.0445,2263.642062286954,2213.642062286954,50.0,0.6940864305432368,10,0,0
0,1772828672.4433625,0.2,5,0.0646,0.1344,0.0682,0.0249,7.3794,13.4437,2.4947,0.0,0.0,0.0,6.85,5.53,1.32,None,0.2493422031402588,24.835,True,None,sfc_unique_p5_1,0,None,33.32,0.0,132.0,16,10,5,1,0,False,100.0,6.833,5.335,3.3,0.1558,0.2409,0.0345,0.0445,2263.642062286954,2213.642062286954,50.0,0.6940864305432368,10,0,0
0,1772828672.4860735,0.3,6,0.0742,0.1613,0.0829,0.0249,8.6753,16.1324,2.4947,0.0,0.0,0.0,4.55,3.66,0.89,None,0.3072021007537842,19.592,True,None,sfc_cache_p6_1,0,None,41.65,0.0,165.0,20,12,6,1,0,False,100.0,6.694166666666667,5.335,2.75,0.1334,0.2443,0.0333,0.0412,2282.3713480012398,2222.3713480012398,60.0,0.639776023638117,12,0,0
0,1772828672.486676,0.3,6,0.0742,0.1613,0.0829,0.0249,8.6753,16.1324,2.4947,0.0,0.0,0.0,6.85,5.53,1.32,None,0.3072021007537842,14.852,True,None,sfc_unique_p6_1,0,None,41.65,0.0,165.0,20,12,6,1,0,False,100.0,6.694166666666667,5.335,2.75,0.1334,0.2443,0.0333,0.0412,2282.3713480012398,2222.3713480012398,60.0,0.639776023638117,12,0,0
0,1772828693.2462986,21.0,6,0.089,0.1949,0.0967,0.0499,10.5836,19.4915,4.9894,0.0,0.0,0.0,6.56,5.21,1.36,None,0.0004558563232421875,22.011,True,None,sfc_cache_p1_2,0,None,41.65,0.0,165.0,20,14,6,2,0,False,100.0,7.0,5.5249999999999995,4.714285714285714,0.1937,0.3772,0.0645,0.0541,2338.280861481252,2268.280861481252,70.0,0.6521563887866545,14,0,0
0,1772828693.2473807,21.0,6,0.089,0.1949,0.0967,0.0499,10.5836,19.4915,4.9894,0.0,0.0,0.0,10.74,9.08,1.66,None,0.0004558563232421875,23.242,True,None,sfc_unique_p1_2,0,None,41.65,0.0,165.0,20,14,6,2,0,False,100.0,7.0,5.5249999999999995,4.714285714285714,0.1937,0.3772,0.0645,0.0541,2338.280861481252,2268.280861481252,70.0,0.6521563887866545,14,0,0
0,1772828693.302297,21.1,7,0.1,0.2168,0.112,0.0499,12.0956,21.6762,4.9894,0.0,0.0,0.0,6.56,5.21,1.36,None,0.05711627006530762,21.874,True,None,sfc_cache_p2_2,0,None,45.65,4.33,198.0,24,16,6,2,0,False,100.0,7.0,5.37625,4.125,0.2179,0.4294,0.0625,0.0672,2384.2469987604586,2304.2469987604586,80.0,0.6574721553646976,16,0,0
0,1772828693.303369,21.1,7,0.1,0.2168,0.112,0.0499,12.0956,21.6762,4.9894,0.0,0.0,0.0,9.76,7.97,1.79,None,0.05711627006530762,22.425,True,None,sfc_unique_p2_2,0,None,45.65,4.33,198.0,24,16,6,2,0,False,100.0,7.0,5.37625,4.125,0.2179,0.4294,0.0625,0.0672,2384.2469987604586,2304.2469987604586,80.0,0.6574721553646976,16,0,0
0,1772828693.3590724,21.2,8,0.1101,0.2386,0.1272,0.0499,13.6075,23.861,4.9894,0.0,0.0,0.0,6.56,5.21,1.36,None,0.11308884620666504,22.164,True,None,sfc_cache_p3_2,0,None,49.65,8.66,231.0,28,18,6,2,0,False,100.0,7.0,5.260555555555555,3.6666666666666665,0.2278,0.4562,0.0606,0.0767,2426.5431360396656,2336.5431360396656,90.0,0.6539376539060514,18,0,0
0,1772828693.3601224,21.2,8,0.1101,0.2386,0.1272,0.0499,13.6075,23.861,4.9894,0.0,0.0,0.0,9.76,7.97,1.79,None,0.11308884620666504,22.885,True,None,sfc_unique_p3_2,0,None,49.65,8.66,231.0,28,18,6,2,0,False,100.0,7.0,5.260555555555555,3.6666666666666665,0.2278,0.4562,0.0606,0.0767,2426.5431360396656,2336.5431360396656,90.0,0.6539376539060514,18,0,0
0,1772828693.513062,21.3,9,0.1191,0.2605,0.1425,0.0499,15.1194,26.0458,4.9894,0.0,0.0,0.0,6.56,5.21,1.36,None,0.16960692405700684,119.504,True,None,sfc_cache_p4_2,0,None,53.65,12.99,264.0,32,20,6,2,0,False,100.0,7.0,5.168,3.3,0.2261,0.4593,0.0588,0.0824,2454.5114161760152,2354.5114161760152,100.0,0.6445477128972457,20,0,0
0,1772828693.514268,21.3,9,0.1191,0.2605,0.1425,0.0499,15.1194,26.0458,4.9894,0.0,0.0,0.0,9.76,7.97,1.79,None,0.16960692405700684,22.525,True,None,sfc_unique_p4_2,0,None,53.65,12.99,264.0,32,20,6,2,0,False,100.0,7.0,5.168,3.3,0.2261,0.4593,0.0588,0.0824,2454.5114161760152,2354.5114161760152,100.0,0.6445477128972457,20,0,0
0,1772828693.5674264,21.4,10,0.1347,0.2605,0.1549,0.0499,17.5677,26.0458,4.9894,0.0,0.0,0.0,6.56,5.21,1.36,None,0.3238101005554199,20.938,True,None,sfc_cache_p5_2,0,None,57.65,17.32,297.0,36,22,6,2,0,False,100.0,7.394090909090909,4.698181818181818,3.0,0.2311,0.4593,0.0571,0.0851,2481.692699101333,2371.692699101333,110.0,0.6223680526847981,22,0,0
0,1772828693.5685704,21.4,10,0.1347,0.2605,0.1549,0.0499,17.5677,26.0458,4.9894,0.0,0.0,0.0,12.86,11.07,1.79,None,0.3238101005554199,21.39,True,None,sfc_unique_p5_2,0,None,57.65,17.32,297.0,36,22,6,2,0,False,100.0,7.394090909090909,4.698181818181818,3.0,0.2311,0.4593,0.0571,0.0851,2481.692699101333,2371.692699101333,110.0,0.6223680526847981,22,0,0
0,1772828693.6213796,21.4,11,0.1434,0.2823,0.1702,0.0499,19.0797,28.2305,4.9894,0.0,0.0,0.0,6.56,5.21,1.36,None,0.37810373306274414,21.033,True,None,sfc_cache_p6_2,0,None,61.65,21.65,330.0,40,24,6,2,0,False,100.0,7.361249999999999,4.667916666666667,2.75,0.2187,0.4888,0.0556,0.0857,2508.0143600867677,2388.0143600867677,120.0,0.5925500812093861,24,0,0
0,1772828693.622596,21.4,11,0.1434,0.2823,0.1702,0.0499,19.0797,28.2305,4.9894,0.0,0.0,0.0,9.88,8.09,1.79,None,0.37810373306274414,20.919,True,None,sfc_unique_p6_2,0,None,61.65,21.65,330.0,40,24,6,2,0,False,100.0,7.361249999999999,4.667916666666667,2.75,0.2187,0.4888,0.0556,0.0857,2508.0143600867677,2388.0143600867677,120.0,0.5925500812093861,24,0,0
0,1772828710.2855947,38.1,11,0.1556,0.3151,0.1839,0.0748,21.0236,31.5064,7.4841,0.0,0.0,0.0,2.39,1.32,1.07,None,0.00031304359436035156,21.048,True,None,sfc_cache_p1_3,0,None,61.65,21.65,330.0,41,26,6,3,0,False,100.0,7.4873076923076916,4.8088461538461535,3.8076923076923075,0.2246,0.5293,0.08,0.0972,2546.0672930692785,2416.0672930692785,130.0,0.6231123788065511,24,0,2
0,1772828710.286966,38.1,11,0.1556,0.3151,0.1839,0.0748,21.0236,31.5064,7.4841,0.0,0.0,0.0,4.06,2.56,1.5,None,0.00031304359436035156,20.151,True,None,sfc_unique_p1_3,0,None,61.65,21.65,330.0,41,26,6,3,0,False,100.0,7.4873076923076916,4.8088461538461535,3.8076923076923075,0.2246,0.5293,0.08,0.0972,2546.0672930692785,2416.0672930692785,130.0,0.6231123788065511,24,0,2
0,1772828710.3403068,38.1,12,0.1672,0.3487,0.1977,0.0998,22.9319,34.8654,9.9788,0.0,0.0,0.0,2.85,1.71,1.14,None,0.05536675453186035,20.796,True,None,sfc_cache_p2_3,0,None,61.65,21.65,330.0,42,28,6,3,0,False,100.0,7.583571428571429,4.941428571428572,4.714285714285714,0.2292,0.5651,0.098,0.1085,2588.2109240861487,2448.2109240861487,140.0,0.648697457619941,24,0,4
