No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption,avg_sfc_reliability,high_risk_sfcs,medium_risk_sfcs,low_risk_sfcs
0,1772828698.9218285,0,1,0.0053,0.0655,0.0179,0.0249,0.54,6.5518,2.4947,0.0,0.0,0.0,1.63,0.68,0.95,None,0.0002925395965576172,22.869,True,None,sfc_cache_p1_1,0,None,0.0,0.0,0.0,1,2,1,1,0,False,100.0,2.5,13.0,16.5,0.0769,0.1667,0.04,0.0519,2088.1132951555487,2078.1132951555487,10.0,0.9907224032902529,0,0,2
0,1772828698.9227784,0.0,1,0.0053,0.0655,0.0179,0.0249,0.54,6.5518,2.4947,0.0,0.0,0.0,2.62,1.25,1.38,None,0.0002925395965576172,25.941,True,None,sfc_unique_p1_1,0,None,0.0,0.0,0.0,1,2,1,1,0,False,100.0,2.5,13.0,16.5,0.0769,0.1667,0.04,0.0519,2088.1132951555487,2078.1132951555487,10.0,0.9907224032902529,0,0,2
0,1772828698.9797437,0.1,2,0.0144,0.121,0.034,0.0499,1.5119,12.0956,4.9894,0.0,0.0,0.0,2.18,1.2,0.98,None,0.05931973457336426,21.876,True,None,sfc_cache_p2_1,0,None,0.0,0.0,0.0,2,4,2,1,0,False,100.0,3.5,12.0,16.5,0.1588,0.1975,0.0663,0.0504,2140.4442036836404,2120.4442036836404,20.0,0.9868551147743119,0,0,4
0,1772828698.980539,0.1,2,0.0144,0.121,0.034,0.0499,1.5119,12.0956,4.9894,0.0,0.0,0.0,2.62,1.25,1.38,None,0.05931973457336426,26.135,True,None,sfc_unique_p2_1,0,None,0.0,0.0,0.0,2,4,2,1,0,False,100.0,3.5,12.0,16.5,0.1588,0.1975,0.0663,0.0504,2140.4442036836404,2120.4442036836404,20.0,0.9868551147743119,0,0,4
0,1772828699.0380938,0.1,3,0.0192,0.1655,0.0501,0.0499,2.0519,16.5482,4.9894,0.0,0.0,0.0,2.18,1.2,0.98,None,0.11705660820007324,21.977,True,None,sfc_cache_p3_1,0,None,4.0,4.33,33.0,6,6,3,1,0,False,100.0,3.1666666666666665,10.945,11.0,0.1475,0.1891,0.0639,0.0498,2196.4204457514315,2166.4204457514315,30.0,0.9838647742887559,0,0,6
0,1772828699.038926,0.1,3,0.0192,0.1655,0.0501,0.0499,2.0519,16.5482,4.9894,0.0,0.0,0.0,2.62,1.25,1.38,None,0.11705660820007324,26.361,True,None,sfc_unique_p3_1,0,None,4.0,4.33,33.0,6,6,3,1,0,False,100.0,3.1666666666666665,10.945,11.0,0.1475,0.1891,0.0639,0.0498,2196.4204457514315,2166.4204457514315,30.0,0.9838647742887559,0,0,6
0,1772828699.0963326,0.2,4,0.0237,0.21,0.0663,0.0499,2.5919,21.0009,4.9894,0.0,0.0,0.0,2.18,1.2,0.98,None,0.1754446029663086,22.123,True,None,sfc_cache_p4_1,0,None,8.0,8.66,66.0,10,8,4,1,0,False,100.0,3.0,10.4175,8.25,0.1354,0.1843,0.0616,0.0494,2239.793762575453,2199.793762575453,40.0,0.9808744098285946,0,0,8
0,1772828699.0972013,0.2,4,0.0237,0.21,0.0663,0.0499,2.5919,21.0009,4.9894,0.0,0.0,0.0,2.62,1.25,1.38,None,0.1754446029663086,25.959,True,None,sfc_unique_p4_1,0,None,8.0,8.66,66.0,10,8,4,1,0,False,100.0,3.0,10.4175,8.25,0.1354,0.1843,0.0616,0.0494,2239.793762575453,2199.793762575453,40.0,0.9808744098285946,0,0,8
0,1772828699.1545959,0.2,5,0.0281,0.2545,0.0824,0.0499,3.1319,25.4536,4.9894,0.0,0.0,0.0,2.18,1.2,0.98,None,0.23375868797302246,22.053,True,None,sfc_cache_p5_1,0,None,12.0,12.99,99.0,14,10,5,1,0,False,100.0,2.9,10.101,6.6,0.1248,0.1812,0.0595,0.0492,2252.6957901253672,2202.6957901253672,50.0,0.9778876250987046,0,0,10
0,1772828699.1555166,0.2,5,0.0281,0.2545,0.0824,0.0499,3.1319,25.4536,4.9894,0.0,0.0,0.0,2.62,1.25,1.38,None,0.23375868797302246,26.046,True,None,sfc_unique_p5_1,0,None,12.0,12.99,99.0,14,10,5,1,0,False,100.0,2.9,10.101,6.6,0.1248,0.1812,0.0595,0.0492,2252.6957901253672,2202.6957901253672,50.0,0.9778876250987046,0,0,10
