No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption,avg_sfc_reliability,high_risk_sfcs,medium_risk_sfcs,low_risk_sfcs
0,1772828682.4158812,0,1,0.0053,0.0655,0.0179,0.0249,0.54,6.5518,2.4947,0.0,0.0,0.0,1.74,0.82,0.92,None,0.0002663135528564453,15.952,True,None,sfc_cache_p1_1,0,None,0.0,0.0,0.0,1,2,1,1,0,False,100.0,2.5,13.0,16.5,0.0769,0.1667,0.04,0.0519,2088.1132951555487,2078.1132951555487,10.0,0.9907224032902529,0,0,2
0,1772828682.4164507,0.0,1,0.0053,0.0655,0.0179,0.0249,0.54,6.5518,2.4947,0.0,0.0,0.0,2.89,1.54,1.35,None,0.0002663135528564453,24.288,True,None,sfc_unique_p1_1,0,None,0.0,0.0,0.0,1,2,1,1,0,False,100.0,2.5,13.0,16.5,0.0769,0.1667,0.04,0.0519,2088.1132951555487,2078.1132951555487,10.0,0.9907224032902529,0,0,2
0,1772828682.4509676,0.0,2,0.0102,0.1201,0.0364,0.0499,1.08,12.0124,4.9894,0.0,0.0,0.0,1.78,0.82,0.95,None,0.04917144775390625,13.142,True,None,sfc_cache_p2_1,0,None,0.0,4.33,0.0,3,4,2,1,0,False,100.0,2.5,11.9175,16.5,0.0714,0.1953,0.0769,0.0508,2137.6756694010214,2117.6756694010214,20.0,0.9863877306623718,0,0,4
0,1772828682.4514632,0.0,2,0.0102,0.1201,0.0364,0.0499,1.08,12.0124,4.9894,0.0,0.0,0.0,2.89,1.54,1.35,None,0.04917144775390625,15.702,True,None,sfc_unique_p2_1,0,None,0.0,4.33,0.0,3,4,2,1,0,False,100.0,2.5,11.9175,16.5,0.0714,0.1953,0.0769,0.0508,2137.6756694010214,2117.6756694010214,20.0,0.9863877306623718,0,0,4
0,1772828682.4874601,0.1,3,0.0191,0.1647,0.053,0.0748,2.0519,16.4651,7.4841,0.0,0.0,0.0,2.43,1.48,0.95,None,0.0841221809387207,13.345,True,None,sfc_cache_p3_1,0,None,0.0,8.66,0.0,6,6,3,1,0,False,100.0,3.1666666666666665,10.89,16.5,0.0999,0.1875,0.1,0.0503,2195.973533508745,2165.973533508745,30.0,0.9820665515759247,0,0,6
0,1772828682.4879665,0.1,3,0.0191,0.1647,0.053,0.0748,2.0519,16.4651,7.4841,0.0,0.0,0.0,2.89,1.54,1.35,None,0.0841221809387207,16.507,True,None,sfc_unique_p3_1,0,None,0.0,8.66,0.0,6,6,3,1,0,False,100.0,3.1666666666666665,10.89,16.5,0.0999,0.1875,0.1,0.0503,2195.973533508745,2165.973533508745,30.0,0.9820665515759247,0,0,6
0,1772828682.5227766,0.1,4,0.0237,0.2092,0.0695,0.0748,2.5919,20.9178,7.4841,0.0,0.0,0.0,2.43,1.48,0.95,None,0.1206052303314209,12.964,True,None,sfc_cache_p4_1,0,None,4.0,12.99,33.0,10,8,4,1,0,False,100.0,3.0,10.37625,12.375,0.0865,0.183,0.0965,0.0501,2239.346850332766,2199.346850332766,40.0,0.9781835477483778,0,0,8
0,1772828682.523296,0.1,4,0.0237,0.2092,0.0695,0.0748,2.5919,20.9178,7.4841,0.0,0.0,0.0,2.89,1.54,1.35,None,0.1206052303314209,15.748,True,None,sfc_unique_p4_1,0,None,4.0,12.99,33.0,10,8,4,1,0,False,100.0,3.0,10.37625,12.375,0.0865,0.183,0.0965,0.0501,2239.346850332766,2199.346850332766,40.0,0.9781835477483778,0,0,8
0,1772828682.5589545,0.1,5,0.0278,0.2537,0.0861,0.0748,3.1319,25.3704,7.4841,0.0,0.0,0.0,2.43,1.48,0.95,None,0.15593671798706055,13.355,True,None,sfc_cache_p5_1,0,None,8.0,17.32,66.0,14,10,5,1,0,False,100.0,2.9,10.068000000000001,9.9,0.0772,0.1801,0.0931,0.0499,2252.2488778826805,2202.2488778826805,50.0,0.9743106224625528,0,0,10
0,1772828682.5594897,0.1,5,0.0278,0.2537,0.0861,0.0748,3.1319,25.3704,7.4841,0.0,0.0,0.0,2.89,1.54,1.35,None,0.15593671798706055,16.069,True,None,sfc_unique_p5_1,0,None,8.0,17.32,66.0,14,10,5,1,0,False,100.0,2.9,10.068000000000001,9.9,0.0772,0.1801,0.0931,0.0499,2252.2488778826805,2202.2488778826805,50.0,0.9743106224625528,0,0,10
