timestamp,(0,34);(14,17);(25,24);(8,13);(8,22);(14,10);(14,11);(28,27);(28,29);(28,30);(2,3);(2,32);(5,4);(9,12);(23,15);(23,19);(23,20);(18,21);(6,7);(2,16);(25,26);(33,1);(33,31);(34,9);(9,18);(18,2);(2,5);(5,23);(23,25);(25,28);(28,14);(14,8);(8,6);(6,33);(33,34);(25,25.1);(8,8.1);(14,14.1);(28,28.1);(2,2.1);(5,5.1);(9,9.1);(23,23.1);(18,18.1);(6,6.1);(33,33.1);(34,34.1)
1772828724.7247574;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;150.00;80.00;310.00;0.00;0.00;0.00;150.00;160.00;150.00;0.00;0.00;0.00;0.00;0.00;310.00;0.00;0.00
1772828724.7253003;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;150.00;80.00;310.00;0.00;0.00;0.00;150.00;160.00;150.00;0.00;0.00;0.00;0.00;0.00;310.00;0.00;0.00
1772828724.759616;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;450.00;320.00;310.00;0.00;0.00;0.00;150.00;640.00;450.00;0.00;0.00;0.00;0.00;0.00;310.00;0.00;0.00
1772828724.7600489;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;450.00;320.00;310.00;0.00;0.00;0.00;150.00;640.00;450.00;0.00;0.00;0.00;0.00;0.00;310.00;0.00;0.00
1772828724.7944224;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;750.00;560.00;310.00;0.00;0.00;0.00;150.00;1120.00;750.00;0.00;0.00;0.00;0.00;0.00;310.00;0.00;0.00
1772828724.794897;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;750.00;560.00;310.00;0.00;0.00;0.00;150.00;1120.00;750.00;0.00;0.00;0.00;0.00;0.00;310.00;0.00;0.00
1772828724.829327;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1050.00;800.00;310.00;0.00;0.00;0.00;150.00;1600.00;1050.00;0.00;0.00;0.00;0.00;0.00;310.00;0.00;0.00
1772828724.829847;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1050.00;800.00;310.00;0.00;0.00;0.00;150.00;1600.00;1050.00;0.00;0.00;0.00;0.00;0.00;310.00;0.00;0.00
1772828724.8643742;0.00;0.00;0.00;485.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1350.00;1040.00;310.00;0.00;0.00;0.00;150.00;2080.00;1350.00;0.00;0.00;0.00;0.00;0.00;310.00;0.00;0.00
1772828724.8648524;0.00;0.00;0.00;485.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1350.00;1040.00;310.00;0.00;0.00;0.00;150.00;2080.00;1350.00;0.00;0.00;0.00;0.00;0.00;310.00;0.00;0.00
1772828724.899016;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1650.00;1280.00;310.00;0.00;0.00;0.00;150.00;2560.00;1650.00;0.00;0.00;0.00;0.00;0.00;310.00;0.00;0.00
1772828724.8995984;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1650.00;1280.00;310.00;0.00;0.00;0.00;150.00;2560.00;1650.00;0.00;0.00;0.00;0.00;0.00;310.00;0.00;0.00
1772828754.765545;0.00;0.00;0.00;679.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2110.00;1520.00;310.00;0.00;0.00;0.00;150.00;2870.00;2110.00;0.00;0.00;0.00;0.00;0.00;310.00;0.00;0.00
1772828754.7661622;0.00;0.00;0.00;679.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2110.00;1520.00;310.00;0.00;0.00;0.00;150.00;2870.00;2110.00;0.00;0.00;0.00;0.00;0.00;310.00;0.00;0.00
1772828754.8028004;0.00;0.00;0.00;776.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2650.00;1760.00;310.00;0.00;0.00;0.00;150.00;3170.00;2650.00;0.00;0.00;0.00;0.00;0.00;310.00;0.00;0.00
1772828754.8034868;0.00;0.00;0.00;776.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2650.00;1760.00;310.00;0.00;0.00;0.00;150.00;3170.00;2650.00;0.00;0.00;0.00;0.00;0.00;310.00;0.00;0.00
1772828754.8400116;0.00;0.00;0.00;873.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3270.00;2000.00;310.00;0.00;0.00;0.00;150.00;3320.00;3110.00;0.00;0.00;0.00;0.00;0.00;310.00;0.00;0.00
1772828754.8408473;0.00;0.00;0.00;873.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3270.00;2000.00;310.00;0.00;0.00;0.00;150.00;3320.00;3110.00;0.00;0.00;0.00;0.00;0.00;310.00;0.00;0.00
1772828754.948804;0.00;0.00;0.00;970.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3890.00;2240.00;310.00;0.00;0.00;0.00;150.00;3470.00;3570.00;0.00;0.00;0.00;0.00;0.00;310.00;0.00;0.00
1772828754.9500186;0.00;0.00;0.00;970.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3890.00;2240.00;310.00;0.00;0.00;0.00;150.00;3470.00;3570.00;0.00;0.00;0.00;0.00;0.00;310.00;0.00;0.00
1772828755.0072558;0.00;0.00;0.00;1067.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4510.00;2480.00;310.00;0.00;0.00;0.00;150.00;3620.00;4030.00;0.00;0.00;0.00;0.00;0.00;310.00;0.00;0.00
1772828755.0080864;0.00;0.00;0.00;1067.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4510.00;2480.00;310.00;0.00;0.00;0.00;150.00;3620.00;4030.00;0.00;0.00;0.00;0.00;0.00;310.00;0.00;0.00
1772828755.0478842;0.00;0.00;0.00;1164.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4820.00;2560.00;684.67;0.00;0.00;0.00;470.00;3620.00;4180.00;0.00;0.00;0.00;0.00;0.00;460.00;0.00;0.00
1772828755.0486264;0.00;0.00;0.00;1164.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4820.00;2560.00;684.67;0.00;0.00;0.00;470.00;3620.00;4180.00;0.00;0.00;0.00;0.00;0.00;460.00;0.00;0.00
1772828770.818637;0.00;0.00;97.00;1164.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;572.33;0.00;4820.00;2560.00;684.67;0.00;0.00;310.00;470.00;3620.00;4180.00;0.00;0.00;0.00;460.00;0.00;460.00;0.00;0.00
