timestamp,(0,34);(14,17);(25,24);(8,13);(8,22);(14,10);(14,11);(28,27);(28,29);(28,30);(2,3);(2,32);(5,4);(9,12);(23,15);(23,19);(23,20);(18,21);(6,7);(2,16);(25,26);(33,1);(33,31);(34,9);(9,18);(18,2);(2,5);(5,23);(23,25);(25,28);(28,14);(14,8);(8,6);(6,33);(33,34);(25,25.1);(8,8.1);(14,14.1);(28,28.1);(2,2.1);(5,5.1);(9,9.1);(23,23.1);(18,18.1);(6,6.1);(33,33.1);(34,34.1)
1772828656.061887;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;422.33;150.00;0.00;0.00;160.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;470.00;150.00;0.00
1772828656.06243;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;422.33;150.00;0.00;0.00;160.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;470.00;150.00;0.00
1772828656.096913;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;749.33;460.00;0.00;0.00;320.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;770.00;460.00;0.00
1772828656.0973477;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;749.33;460.00;0.00;0.00;320.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;770.00;460.00;0.00
1772828656.1314337;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1171.66;930.00;0.00;0.00;480.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;920.00;610.00;0.00
1772828656.131899;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1171.66;930.00;0.00;0.00;480.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;920.00;610.00;0.00
1772828656.1658652;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1808.66;930.00;0.00;0.00;960.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1220.00;610.00;0.00
1772828656.1663535;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1808.66;930.00;0.00;0.00;960.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1220.00;610.00;0.00
1772828656.1999288;0.00;0.00;0.00;0.00;485.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;540.00;1808.66;930.00;0.00;0.00;1260.00;540.00;0.00;0.00;0.00;0.00;0.00;0.00;1220.00;610.00;0.00
1772828656.2004197;0.00;0.00;0.00;0.00;485.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;540.00;1808.66;930.00;0.00;0.00;1260.00;540.00;0.00;0.00;0.00;0.00;0.00;0.00;1220.00;610.00;0.00
1772828656.2339666;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;150.00;930.00;1808.66;930.00;0.00;0.00;1410.00;1010.00;150.00;0.00;0.00;0.00;0.00;0.00;1220.00;610.00;0.00
1772828656.2349186;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;150.00;930.00;1808.66;930.00;0.00;0.00;1410.00;1010.00;150.00;0.00;0.00;0.00;0.00;0.00;1220.00;610.00;0.00
1772828686.1074858;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;150.00;930.00;2348.66;1170.00;0.00;0.00;1960.00;1010.00;150.00;0.00;0.00;0.00;0.00;0.00;1520.00;770.00;0.00
1772828686.1085339;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;150.00;930.00;2348.66;1170.00;0.00;0.00;1960.00;1010.00;150.00;0.00;0.00;0.00;0.00;0.00;1520.00;770.00;0.00
1772828686.1648395;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;150.00;930.00;2888.66;1410.00;0.00;0.00;2440.00;1010.00;150.00;0.00;0.00;0.00;0.00;0.00;1820.00;770.00;0.00
