timestamp,(0,34);(14,17);(25,24);(8,13);(8,22);(14,10);(14,11);(28,27);(28,29);(28,30);(2,3);(2,32);(5,4);(9,12);(23,15);(23,19);(23,20);(18,21);(6,7);(2,16);(25,26);(33,1);(33,31);(34,9);(9,18);(18,2);(2,5);(5,23);(23,25);(25,28);(28,14);(14,8);(8,6);(6,33);(33,34);(25,25.1);(8,8.1);(14,14.1);(28,28.1);(2,2.1);(5,5.1);(9,9.1);(23,23.1);(18,18.1);(6,6.1);(33,33.1);(34,34.1)
1772828724.9093168;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;572.33;0.00;0.00;0.00;0.00;0.00;0.00;310.00;0.00;0.00;0.00;0.00;0.00;0.00;460.00;0.00;0.00;0.00;0.00
1772828724.909876;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;572.33;0.00;0.00;0.00;0.00;0.00;0.00;310.00;0.00;0.00;0.00;0.00;0.00;0.00;460.00;0.00;0.00;0.00;0.00
1772828724.9442415;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1144.66;0.00;0.00;0.00;0.00;0.00;0.00;620.00;0.00;0.00;0.00;0.00;0.00;0.00;920.00;0.00;0.00;0.00;0.00
1772828724.9446297;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1144.66;0.00;0.00;0.00;0.00;0.00;0.00;620.00;0.00;0.00;0.00;0.00;0.00;0.00;920.00;0.00;0.00;0.00;0.00
1772828724.9788506;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1716.99;0.00;0.00;0.00;0.00;0.00;0.00;930.00;0.00;0.00;0.00;0.00;0.00;0.00;1380.00;0.00;0.00;0.00;0.00
1772828724.9792538;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1716.99;0.00;0.00;0.00;0.00;0.00;0.00;930.00;0.00;0.00;0.00;0.00;0.00;0.00;1380.00;0.00;0.00;0.00;0.00
1772828725.0132148;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2353.99;0.00;0.00;0.00;0.00;0.00;0.00;1410.00;0.00;0.00;0.00;0.00;0.00;0.00;1680.00;0.00;0.00;0.00;0.00
1772828725.0136833;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2353.99;0.00;0.00;0.00;0.00;0.00;0.00;1410.00;0.00;0.00;0.00;0.00;0.00;0.00;1680.00;0.00;0.00;0.00;0.00
1772828725.0475743;0.00;0.00;485.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2990.99;0.00;0.00;0.00;0.00;0.00;0.00;1890.00;0.00;0.00;0.00;0.00;0.00;0.00;1980.00;0.00;0.00;0.00;0.00
1772828725.0480318;0.00;0.00;485.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2990.99;0.00;0.00;0.00;0.00;0.00;0.00;1890.00;0.00;0.00;0.00;0.00;0.00;0.00;1980.00;0.00;0.00;0.00;0.00
1772828725.0820036;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3627.99;0.00;0.00;0.00;0.00;0.00;0.00;2370.00;0.00;0.00;0.00;0.00;0.00;0.00;2280.00;0.00;0.00;0.00;0.00
1772828725.0825198;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3627.99;0.00;0.00;0.00;0.00;0.00;0.00;2370.00;0.00;0.00;0.00;0.00;0.00;0.00;2280.00;0.00;0.00;0.00;0.00
1772828752.9885702;0.00;0.00;582.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3627.99;0.00;540.00;0.00;0.00;0.00;0.00;2370.00;0.00;300.00;540.00;0.00;0.00;0.00;2280.00;0.00;0.00;0.00;0.00
1772828752.9896188;0.00;0.00;582.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3627.99;0.00;540.00;0.00;0.00;0.00;0.00;2370.00;0.00;300.00;540.00;0.00;0.00;0.00;2280.00;0.00;0.00;0.00;0.00
1772828753.0479054;0.00;0.00;582.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3627.99;0.00;1160.00;0.00;0.00;0.00;0.00;2370.00;0.00;680.00;1000.00;0.00;0.00;0.00;2280.00;0.00;0.00;0.00;0.00
