timestamp,(0,34);(14,17);(25,24);(8,13);(8,22);(14,10);(14,11);(28,27);(28,29);(28,30);(2,3);(2,32);(5,4);(9,12);(23,15);(23,19);(23,20);(18,21);(6,7);(2,16);(25,26);(33,1);(33,31);(34,9);(9,18);(18,2);(2,5);(5,23);(23,25);(25,28);(28,14);(14,8);(8,6);(6,33);(33,34);(25,25.1);(8,8.1);(14,14.1);(28,28.1);(2,2.1);(5,5.1);(9,9.1);(23,23.1);(18,18.1);(6,6.1);(33,33.1);(34,34.1)
1772828736.0480852;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;150.00;390.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;150.00;470.00;0.00;470.00;0.00;0.00;0.00;0.00
1772828736.0490189;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;150.00;390.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;150.00;470.00;0.00;470.00;0.00;0.00;0.00;0.00
1772828736.1068742;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;300.00;780.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;300.00;940.00;0.00;940.00;0.00;0.00;0.00;0.00
1772828736.1075625;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;300.00;780.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;300.00;940.00;0.00;940.00;0.00;0.00;0.00;0.00
1772828736.165529;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;300.00;1010.00;160.00;150.00;0.00;0.00;0.00;0.00;0.00;310.00;0.00;0.00;150.00;300.00;1100.00;0.00;1410.00;0.00;0.00;0.00;0.00
1772828736.1662896;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;300.00;1010.00;160.00;150.00;0.00;0.00;0.00;0.00;0.00;310.00;0.00;0.00;150.00;300.00;1100.00;0.00;1410.00;0.00;0.00;0.00;0.00
1772828736.2241588;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;300.00;1240.00;320.00;300.00;0.00;0.00;0.00;0.00;0.00;630.00;0.00;0.00;300.00;300.00;1260.00;0.00;1560.00;0.00;0.00;0.00;0.00
1772828736.2249613;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;300.00;1240.00;320.00;300.00;0.00;0.00;0.00;0.00;0.00;630.00;0.00;0.00;300.00;300.00;1260.00;0.00;1560.00;0.00;0.00;0.00;0.00
1772828736.2828243;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;485.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;300.00;1470.00;480.00;450.00;0.00;0.00;0.00;0.00;0.00;950.00;0.00;0.00;450.00;300.00;1420.00;0.00;1710.00;0.00;0.00;0.00;0.00
1772828736.283769;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;485.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;300.00;1470.00;480.00;450.00;0.00;0.00;0.00;0.00;0.00;950.00;0.00;0.00;450.00;300.00;1420.00;0.00;1710.00;0.00;0.00;0.00;0.00
