crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1772831039.2133532,2,3,0,3,0,2.9910,0.0000,5.56,0.0000
1,1772831159.2147765,2,9,0,9,0,3.5732,0.0000,16.07,0.0000
2,1772831279.2134912,2,2,0,2,0,2.8935,0.0000,3.85,0.0000
