crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_before,latency_after,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
0,sfc_unique_p3_20,True,False,N/A,2.2662226566545565,3.16,0.8937773433454437,0.0462496280670166,N/A,0.8937773433454437,-21.0,High,Slow Recover
0,sfc_unique_p2_20,True,False,N/A,2.3097502578213964,3.71,1.4002497421786035,0.09031915664672852,N/A,1.4002497421786035,-21.0,High,Slow Recover
0,sfc_unique_p1_20,True,False,N/A,2.0414008651196554,4.54,2.4985991348803447,0.13257360458374023,N/A,2.4985991348803447,-21.0,High,Slow Recover
0,sfc_cache_p6_18,True,False,N/A,5.299455855023387,4.18,-1.1194558550233875,0.17363786697387695,N/A,-1.1194558550233875,-10.0,High,Slow Recover
0,sfc_cache_p5_18,True,False,N/A,5.299455855023387,4.48,-0.8194558550233868,0.21734046936035156,N/A,-0.8194558550233868,-5.67,High,Slow Recover
0,sfc_cache_p4_18,True,False,N/A,5.299455855023387,5.07,-0.22945585502338695,0.3861255645751953,N/A,-0.22945585502338695,-5.67,High,Slow Recover
0,sfc_cache_p3_18,False,False,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,High,Failed
0,sfc_cache_p2_18,False,False,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,High,Failed
1,sfc_cache_p3_26,True,False,N/A,2.8773358277297136,2.45,-0.42733582772971346,0.054863691329956055,N/A,-0.42733582772971346,-10.0,High,Slow Recover
1,sfc_cache_p2_24,True,False,N/A,1.8667904153545403,2.35,0.4832095846454598,0.24391961097717285,N/A,0.4832095846454598,-5.67,High,Slow Recover
1,sfc_cache_p1_24,True,False,N/A,1.7782013126370908,2.57,0.791798687362909,0.2972986698150635,N/A,0.791798687362909,-1.67,High,Slow Recover
2,sfc_cache_p3_28,True,False,N/A,3.661022388220138,2.41,-1.2510223882201377,0.03782486915588379,N/A,-1.2510223882201377,-10.0,High,Slow Recover
2,sfc_cache_p2_28,True,False,N/A,2.9054386417319793,2.96,0.054561358268020665,0.07558298110961914,N/A,0.054561358268020665,-5.67,High,Slow Recover
2,sfc_cache_p1_28,True,False,N/A,1.9649372477732694,3.2,1.2350627522267308,0.11246347427368164,N/A,1.2350627522267308,-5.67,High,Slow Recover
