crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_before,latency_after,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
0,sfc_unique_p2_19,True,False,N/A,2.7728830281342094,2.73,-0.04288302813420941,0.029386281967163086,N/A,-0.04288302813420941,-21.0,High,Slow Recover
0,sfc_unique_p1_16,True,False,N/A,1.6883342065257765,2.57,0.8816657934742234,0.05711483955383301,N/A,0.8816657934742234,-21.0,High,Slow Recover
0,sfc_cache_p5_19,True,False,N/A,4.511656650333659,3.0,-1.5116566503336593,0.08389043807983398,N/A,-1.5116566503336593,-10.0,High,Slow Recover
1,sfc_unique_p3_20,True,False,N/A,5.26755119699115,2.73,-2.5375511969911497,0.05507826805114746,N/A,-2.5375511969911497,-21.0,High,Slow Recover
1,sfc_unique_p1_21,True,False,N/A,4.640205846186141,2.67,-1.9702058461861407,0.22839593887329102,N/A,-1.9702058461861407,-21.0,High,Slow Recover
1,sfc_cache_p5_22,True,False,N/A,4.0100528266627515,3.75,-0.26005282666275154,0.27915024757385254,N/A,-0.26005282666275154,-10.0,High,Slow Recover
1,sfc_cache_p4_22,True,False,N/A,3.868307830324163,4.38,0.511692169675837,0.32973146438598633,N/A,0.511692169675837,-5.67,High,Slow Recover
1,sfc_cache_p3_22,True,False,N/A,3.120325942606435,4.78,1.6596740573935653,0.38097453117370605,N/A,1.6596740573935653,-10.0,High,Slow Recover
1,sfc_cache_p2_20,False,False,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,High,Failed
2,sfc_unique_p1_30,True,False,N/A,3.567523533347612,4.55,0.982476466652388,0.05854082107543945,N/A,0.982476466652388,-21.0,High,Slow Recover
2,sfc_cache_p1_25,True,False,N/A,2.2195092078918295,4.46,2.2404907921081705,0.23835229873657227,N/A,2.2404907921081705,-10.0,High,Slow Recover
