crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_before,latency_after,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
0,sfc_unique_p1_15,True,False,N/A,1.534490378504828,1.6,0.06550962149517203,0.04567313194274902,N/A,0.06550962149517203,-21.0,High,Slow Recover
0,sfc_cache_p6_16,True,False,N/A,4.45045384930097,2.68,-1.7704538493009703,0.23092317581176758,N/A,-1.7704538493009703,-10.0,High,Slow Recover
0,sfc_cache_p5_16,True,False,N/A,4.45045384930097,2.64,-1.8104538493009703,0.27579426765441895,N/A,-1.8104538493009703,-10.0,High,Slow Recover
0,sfc_cache_p4_16,True,False,N/A,4.45045384930097,3.06,-1.3904538493009704,0.32303428649902344,N/A,-1.3904538493009704,-5.67,High,Slow Recover
0,sfc_cache_p3_16,True,False,N/A,4.45045384930097,3.27,-1.1804538493009704,0.3681602478027344,N/A,-1.1804538493009704,-10.0,High,Slow Recover
0,sfc_cache_p2_16,True,False,N/A,4.116946335598052,2.99,-1.1269463355980518,0.41233325004577637,N/A,-1.1269463355980518,-10.0,High,Slow Recover
0,sfc_cache_p2_15,True,False,N/A,2.6612917038557486,4.39,1.728708296144251,0.45534706115722656,N/A,1.728708296144251,-5.67,High,Slow Recover
0,sfc_cache_p1_16,True,False,N/A,3.6254054015678694,4.84,1.2145945984321305,0.4982285499572754,N/A,1.2145945984321305,-10.0,High,Slow Recover
1,sfc_unique_p5_23,True,False,N/A,4.107345858167744,1.35,-2.7573458581677435,0.03332853317260742,N/A,-2.7573458581677435,-21.0,High,Slow Recover
1,sfc_unique_p4_23,True,False,N/A,4.107345858167744,1.49,-2.6173458581677433,0.06944036483764648,N/A,-2.6173458581677433,-21.0,High,Slow Recover
1,sfc_unique_p1_21,True,False,N/A,0.776699285298734,2.41,1.6333007147012661,0.09990930557250977,N/A,1.6333007147012661,-21.0,High,Slow Recover
1,sfc_cache_p6_23,True,False,N/A,4.095096409961139,2.0,-2.0950964099611387,0.1985173225402832,N/A,-2.0950964099611387,-1.67,High,Slow Recover
1,sfc_cache_p6_21,True,False,N/A,2.971178376094024,3.03,0.058821623905975784,0.22804832458496094,N/A,0.058821623905975784,-10.0,High,Slow Recover
1,sfc_cache_p6_20,True,False,N/A,2.517783199395754,4.26,1.742216800604246,0.2570481300354004,N/A,1.742216800604246,-10.0,High,Slow Recover
1,sfc_cache_p5_21,True,False,N/A,2.341464675976508,4.83,2.488535324023492,0.28623437881469727,N/A,2.488535324023492,-5.67,High,Slow Recover
1,sfc_cache_p5_20,True,False,N/A,2.517783199395754,5.54,3.0222168006042462,0.3153684139251709,N/A,3.0222168006042462,-10.0,High,Slow Recover
1,sfc_cache_p4_21,False,False,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,High,Failed
1,sfc_cache_p4_20,False,False,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,High,Failed
1,sfc_cache_p3_24,False,False,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,High,Failed
1,sfc_cache_p3_21,False,False,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,High,Failed
1,sfc_cache_p3_20,False,False,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,High,Failed
1,sfc_cache_p2_24,False,False,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,High,Failed
