Wall time,Step,Value
1762338861.79089,1000,-13.81556224822998
1762338866.3893588,2000,-11.780096054077148
1762338872.4109914,3000,-8.383148193359375
1762338876.970827,4000,-11.076674461364746
1762338882.8615909,5000,-9.594600677490234
1762338887.35607,6000,-12.333915710449219
1762338893.0992181,7000,-14.541749954223633
1762338897.8067858,8000,-2.930924892425537
1762338903.5725777,9000,-1.1228622198104858
1762338908.0314724,10000,-3.6732492446899414
1762338914.2817574,11000,-2.112384080886841
1762338918.9620206,12000,-1.6808584928512573
1762338924.6734698,13000,0.6885389089584351
1762338929.4286687,14000,0.37261003255844116
1762338936.6601753,15000,0.9668593406677246
1762338942.0359526,16000,-4.494164943695068
1762338949.6237435,17000,2.583139657974243
1762338955.5243506,18000,2.711125135421753
1762338964.1383762,19000,3.1524181365966797
1762338970.8233666,20000,-1.4147038459777832
1762338979.8017738,21000,4.747681140899658
1762338985.9890442,22000,5.620578765869141
1762338994.9589195,23000,-1.0146766901016235
1762339001.436679,24000,4.328591823577881
1762339011.2476842,25000,1.8649660348892212
1762339018.127939,26000,5.174744129180908
1762339027.229451,27000,4.087612152099609
1762339034.4054644,28000,7.135599136352539
1762339045.0971553,29000,3.1653614044189453
1762339052.469317,30000,1.055868148803711
1762339062.4215536,31000,8.107897758483887
1762339069.7860656,32000,4.254417419433594
1762339079.7297847,33000,6.967710494995117
1762339087.0881617,34000,6.110111713409424
1762339097.8033917,35000,7.554233074188232
1762339105.1746573,36000,7.281707763671875
1762339115.7881582,37000,7.935818195343018
1762339123.1902754,38000,4.568850040435791
1762339133.4854448,39000,7.613819599151611
1762339140.9733846,40000,7.99298620223999
1762339151.1471343,41000,8.467857360839844
1762339158.4724207,42000,6.886063098907471
1762339165.7484426,43000,6.911296844482422
1762339175.814308,44000,2.305171489715576
1762339183.2953608,45000,1.2574045658111572
1762339193.2858791,46000,7.141290187835693
1762339200.5950558,47000,9.003569602966309
1762339210.8256755,48000,7.706221580505371
1762339218.0842397,49000,5.113437175750732
1762339228.050183,50000,7.550372123718262
