Wall time,Step,Value
1762338828.408416,1000,7.8339009284973145
1762338830.602357,2000,-3.2257449626922607
1762338834.065564,3000,4.149482250213623
1762338836.3687675,4000,11.556597709655762
1762338839.7038412,5000,4.200504302978516
1762338842.145155,6000,7.842350959777832
1762338845.2847137,7000,11.592308044433594
1762338847.7302904,8000,7.882717609405518
1762338850.8866563,9000,7.8680419921875
1762338853.366646,10000,7.876494884490967
1762338856.4638166,11000,4.122224807739258
1762338859.4137232,12000,11.599416732788086
1762338863.3599808,13000,7.902408123016357
1762338866.4066846,14000,4.176152229309082
1762338870.6927714,15000,7.91343879699707
1762338873.7209444,16000,0.4608420133590698
1762338877.657627,17000,7.909359455108643
1762338880.9208195,18000,-3.2173843383789062
1762338884.8495433,19000,4.194369316101074
1762338887.891554,20000,11.638280868530273
1762338892.1619337,21000,11.636659622192383
1762338895.109854,22000,7.938024520874023
1762338899.2757204,23000,7.9293389320373535
1762338902.3395038,24000,11.612916946411133
1762338906.3642144,25000,11.669856071472168
1762338909.189222,26000,11.642560005187988
1762338913.636296,27000,11.625223159790039
1762338916.4152832,28000,11.655982971191406
1762338920.7954218,29000,4.255688667297363
1762338923.7878911,30000,11.675406455993652
1762338928.072221,31000,7.964588165283203
1762338931.1502414,32000,11.682498931884766
1762338936.834074,33000,11.662199020385742
1762338940.4369676,34000,4.217239856719971
1762338946.2711232,35000,7.936919212341309
1762338949.7418032,36000,11.647850036621094
1762338955.451659,37000,7.975484371185303
1762338960.0143955,38000,11.677802085876465
1762338966.834701,39000,11.688597679138184
1762338971.4806888,40000,11.673434257507324
1762338978.124472,41000,4.270380973815918
1762338982.6795166,42000,11.68818473815918
1762338987.2169182,43000,4.270174503326416
1762338993.9345448,44000,4.307259559631348
1762338998.5368197,45000,7.975628852844238
1762339005.2486777,46000,11.67989444732666
1762339009.7671335,47000,8.01655101776123
1762339016.4199443,48000,7.971428394317627
1762339020.8372138,49000,11.699470520019531
1762339028.0448287,50000,4.267595291137695
1762339032.9548619,51000,0.5204593539237976
1762339040.6494994,52000,11.686591148376465
1762339045.9792528,53000,7.997037410736084
1762339053.3928716,54000,8.009005546569824
1762339058.8680396,55000,11.7346773147583
1762339066.2943342,56000,4.303858757019043
1762339071.4043093,57000,8.03409481048584
1762339079.1351864,58000,11.728614807128906
1762339084.3693933,59000,8.015291213989258
1762339091.7060971,60000,0.6263437867164612
1762339097.3238328,61000,8.02560806274414
1762339104.7953563,62000,11.706995964050293
1762339110.0744119,63000,4.300268650054932
1762339117.928728,64000,8.031070709228516
1762339123.282846,65000,11.733283042907715
1762339131.1769629,66000,11.761430740356445
1762339136.3717856,67000,4.288083553314209
1762339144.3571525,68000,8.063163757324219
1762339149.9541538,69000,11.735417366027832
1762339157.3286836,70000,8.027409553527832
1762339162.8275998,71000,11.718937873840332
1762339170.8949883,72000,11.742914199829102
1762339175.9079251,73000,8.031517028808594
1762339183.8718197,74000,11.745347023010254
1762339189.5159225,75000,0.6137252449989319
1762339197.1736267,76000,8.053560256958008
1762339202.4318864,77000,11.77257251739502
1762339210.4539206,78000,0.5978588461875916
1762339215.4619775,79000,8.054954528808594
1762339223.3078415,80000,0.6197921633720398
1762339228.3634326,81000,11.748347282409668
1762339236.190698,82000,4.347827434539795
1762339241.486847,83000,11.773589134216309
1762339249.2338345,84000,8.054975509643555
1762339254.4734282,85000,11.76675796508789
1762339259.9455755,86000,11.75730037689209
1762339267.3028748,87000,11.754518508911133
1762339272.6470625,88000,8.040329933166504
1762339280.3629992,89000,0.6136988997459412
1762339285.80729,90000,4.347387790679932
1762339293.968763,91000,8.043262481689453
1762339299.3561547,92000,8.038487434387207
1762339307.7256634,93000,11.760443687438965
1762339313.6058762,94000,11.747068405151367
1762339321.5358953,95000,11.774164199829102
1762339326.8701918,96000,11.76338005065918
1762339334.796969,97000,4.362984657287598
1762339339.7577631,98000,11.780232429504395
1762339348.266193,99000,4.376599311828613
1762339353.386569,100000,11.769359588623047
1762339361.126771,101000,8.026693344116211
1762339366.666524,102000,8.059691429138184
1762339374.2253394,103000,8.045815467834473
1762339379.4041178,104000,0.6599577069282532
1762339387.6937864,105000,11.766139030456543
1762339392.9417744,106000,0.6632721424102783
1762339400.5165412,107000,8.082815170288086
1762339406.083838,108000,4.390839576721191
1762339413.8448827,109000,11.775458335876465
1762339419.1816826,110000,4.399254322052002
1762339427.9113765,111000,11.769096374511719
1762339434.1644664,112000,4.379610538482666
1762339442.9456732,113000,8.076135635375977
1762339448.3373077,114000,8.094714164733887
1762339456.521281,115000,11.768489837646484
1762339461.8283439,116000,8.074259757995605
1762339469.9098735,117000,11.785831451416016
1762339474.9967952,118000,4.376187324523926
1762339482.8914886,119000,4.352315425872803
1762339488.1593728,120000,11.787532806396484
1762339496.1860418,121000,11.799246788024902
1762339501.2203126,122000,0.6294475793838501
1762339509.0552254,123000,8.083013534545898
1762339514.3762667,124000,-3.026857614517212
1762339522.2816079,125000,8.097307205200195
1762339527.2627895,126000,8.042329788208008
1762339535.5571146,127000,8.109790802001953
1762339540.6002283,128000,8.09621524810791
1762339545.7565777,129000,11.788373947143555
1762339553.9724104,130000,11.781195640563965
1762339558.8538046,131000,11.7909574508667
