crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_before,latency_after,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
0,sfc_unique_p4_20,True,False,N/A,6.273062642598642,7.79,1.5169373574013578,0.07548069953918457,N/A,1.5169373574013578,-21.0,High,Slow Recover
0,sfc_unique_p2_17,True,False,N/A,4.150171176605989,2.82,-1.330171176605989,0.1436598300933838,N/A,-1.330171176605989,-21.0,High,Slow Recover
0,sfc_unique_p1_20,True,False,N/A,10.967054794455342,8.01,-2.957054794455342,0.18747544288635254,N/A,-2.957054794455342,-21.0,High,Slow Recover
0,sfc_cache_p6_20,True,False,N/A,1.355692957066389,3.68,2.3243070429336115,0.23013734817504883,N/A,2.3243070429336115,-5.67,High,Slow Recover
0,sfc_cache_p6_16,True,False,N/A,3.233102186047706,4.41,1.1768978139522943,0.27241992950439453,N/A,1.1768978139522943,-10.0,High,Slow Recover
0,sfc_cache_p5_16,True,False,N/A,5.125610329856309,4.76,-0.3656103298563096,0.31504249572753906,N/A,-0.3656103298563096,-10.0,High,Slow Recover
0,sfc_cache_p4_16,True,False,N/A,2.0637941016124284,4.76,2.6962058983875714,0.35771965980529785,N/A,2.6962058983875714,-1.67,High,Slow Recover
0,sfc_cache_p3_17,True,False,N/A,2.9741449404441553,4.76,1.7858550595558444,0.4676852226257324,N/A,1.7858550595558444,-10.0,High,Slow Recover
0,sfc_cache_p3_16,False,False,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,High,Failed
0,sfc_cache_p2_16,False,False,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,High,Failed
0,sfc_cache_p1_21,False,False,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,High,Failed
0,sfc_cache_p1_16,False,False,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,High,Failed
1,sfc_unique_p5_27,True,False,N/A,7.954655315964277,9.82,1.8653446840357235,0.0717015266418457,N/A,1.8653446840357235,-21.0,High,Slow Recover
1,sfc_unique_p4_27,True,False,N/A,7.899323801878934,14.32,6.4206761981210665,0.14362335205078125,N/A,6.4206761981210665,-21.0,High,Slow Recover
2,sfc_unique_p6_29,True,False,N/A,8.578720334654546,4.88,-3.6987203346545465,0.08185243606567383,N/A,-3.6987203346545465,-21.0,High,Slow Recover
2,sfc_unique_p5_29,True,False,N/A,8.578720334654546,8.44,-0.13872033465454692,0.1605243682861328,N/A,-0.13872033465454692,-21.0,High,Slow Recover
2,sfc_unique_p2_29,True,False,N/A,7.899323801878934,8.44,0.5406761981210657,0.3756103515625,N/A,0.5406761981210657,-21.0,High,Slow Recover
2,sfc_cache_p5_33,True,False,N/A,6.852604045327705,5.39,-1.462604045327705,0.45351147651672363,N/A,-1.462604045327705,-10.0,High,Slow Recover
2,sfc_cache_p3_29,True,False,N/A,3.296476998967688,4.38,1.083523001032312,0.5314757823944092,N/A,1.083523001032312,-10.0,High,Slow Recover
2,sfc_cache_p1_33,True,False,N/A,5.654021684780596,3.51,-2.144021684780596,0.6084749698638916,N/A,-2.144021684780596,-10.0,High,Slow Recover
