crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_before,latency_after,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
0,sfc_unique_p6_18,True,False,N/A,6.249121965716378,6.26,0.010878034283622107,0.07377481460571289,N/A,0.010878034283622107,-21.0,High,Slow Recover
0,sfc_unique_p5_16,True,False,N/A,9.769300167420628,4.4,-5.3693001674206275,0.14422130584716797,N/A,-5.3693001674206275,-21.0,High,Slow Recover
1,sfc_unique_p6_21,True,False,N/A,4.629937841757037,4.04,-0.5899378417570373,0.1956801414489746,N/A,-0.5899378417570373,-21.0,High,Slow Recover
1,sfc_unique_p2_22,True,False,N/A,5.511107671317437,5.3,-0.21110767131743735,0.26441097259521484,N/A,-0.21110767131743735,-21.0,High,Slow Recover
1,sfc_cache_p6_22,True,False,N/A,4.332630635588235,4.91,0.5773693644117648,0.3308370113372803,N/A,0.5773693644117648,-10.0,High,Slow Recover
1,sfc_cache_p5_22,True,False,N/A,4.332630635588235,4.91,0.5773693644117648,0.3988769054412842,N/A,0.5773693644117648,-1.67,High,Slow Recover
1,sfc_cache_p4_23,True,False,N/A,4.950608707266235,4.47,-0.48060870726623506,0.4675304889678955,N/A,-0.48060870726623506,-10.0,High,Slow Recover
1,sfc_cache_p4_22,True,False,N/A,4.332630635588235,4.1,-0.2326306355882357,0.5353899002075195,N/A,-0.2326306355882357,-10.0,High,Slow Recover
1,sfc_cache_p3_23,True,False,N/A,4.950608707266235,3.45,-1.5006087072662346,0.6019210815429688,N/A,-1.5006087072662346,-10.0,High,Slow Recover
1,sfc_cache_p3_22,True,False,N/A,4.332630635588235,3.46,-0.8726306355882354,0.7914447784423828,N/A,-0.8726306355882354,-5.67,High,Slow Recover
1,sfc_cache_p2_23,True,False,N/A,5.0126673205217385,3.45,-1.5626673205217383,0.8580658435821533,N/A,-1.5626673205217383,-1.67,High,Slow Recover
1,sfc_cache_p1_23,True,False,N/A,4.693423683225144,4.43,-0.2634236832251444,0.9252145290374756,N/A,-0.2634236832251444,-1.67,High,Slow Recover
2,sfc_unique_p5_26,True,False,N/A,4.328692648107137,4.04,-0.288692648107137,0.048674583435058594,N/A,-0.288692648107137,-21.0,High,Slow Recover
2,sfc_unique_p4_27,True,False,N/A,7.324505586943663,7.92,0.5954944130563371,0.09792256355285645,N/A,0.5954944130563371,-21.0,High,Slow Recover
2,sfc_unique_p4_26,True,False,N/A,4.328692648107137,4.04,-0.288692648107137,0.1460130214691162,N/A,-0.288692648107137,-21.0,High,Slow Recover
2,sfc_cache_p6_31,True,False,N/A,5.311047787091922,3.44,-1.8710477870919218,0.2696516513824463,N/A,-1.8710477870919218,-10.0,High,Slow Recover
2,sfc_cache_p6_26,True,False,N/A,4.050066362901116,2.91,-1.1400663629011163,0.3151388168334961,N/A,-1.1400663629011163,-1.67,High,Slow Recover
2,sfc_cache_p4_28,True,False,N/A,5.0638738276505135,2.88,-2.1838738276505136,0.361255407333374,N/A,-2.1838738276505136,-10.0,High,Slow Recover
2,sfc_cache_p3_28,True,False,N/A,3.145830048746416,2.88,-0.265830048746416,0.4066777229309082,N/A,-0.265830048746416,-1.67,High,Slow Recover
2,sfc_cache_p3_27,True,False,N/A,4.151636515273991,3.93,-0.2216365152739912,0.45379161834716797,N/A,-0.2216365152739912,-10.0,High,Slow Recover
2,sfc_cache_p3_26,True,False,N/A,3.1243593731823136,3.45,0.3256406268176866,0.5001654624938965,N/A,0.3256406268176866,-10.0,High,Slow Recover
2,sfc_cache_p2_30,True,False,N/A,5.143581984285592,3.62,-1.5235819842855918,0.5467016696929932,N/A,-1.5235819842855918,-10.0,High,Slow Recover
2,sfc_cache_p2_26,True,False,N/A,2.7664182500129533,3.44,0.6735817499870467,0.6759586334228516,N/A,0.6735817499870467,-6.0,High,Slow Recover
2,sfc_cache_p1_28,True,False,N/A,4.229013432722313,3.82,-0.4090134327223134,0.7224621772766113,N/A,-0.4090134327223134,-5.67,High,Slow Recover
