crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_before,latency_after,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
0,sfc_unique_p6_9,True,False,N/A,10.374610192537254,9.71,-0.6646101925372534,0.0313878059387207,N/A,-0.6646101925372534,-21.0,High,Slow Recover
0,sfc_cache_p6_10,True,False,N/A,5.988946974616088,10.08,4.091053025383912,0.0597224235534668,N/A,4.091053025383912,-10.0,High,Slow Recover
0,sfc_cache_p5_10,True,False,N/A,5.4556136412827545,8.66,3.2043863587172456,0.09511065483093262,N/A,3.2043863587172456,-6.0,High,Slow Recover
0,sfc_cache_p4_10,True,False,N/A,5.988946974616088,9.19,3.201053025383912,0.1277918815612793,N/A,3.201053025383912,-6.0,High,Slow Recover
0,sfc_cache_p3_10,True,False,N/A,6.877835863504977,9.19,2.3121641364950225,0.16098427772521973,N/A,2.3121641364950225,-6.0,High,Slow Recover
0,sfc_cache_p2_6,True,False,N/A,5.730014262376262,7.71,1.9799857376237382,0.19475317001342773,N/A,1.9799857376237382,-10.0,High,Slow Recover
0,sfc_cache_p2_10,True,False,N/A,6.877835863504977,10.08,3.202164136495023,0.2313523292541504,N/A,3.202164136495023,-6.0,High,Slow Recover
0,sfc_cache_p1_6,True,False,N/A,6.61890315126515,6.82,0.20109684873485012,0.2650277614593506,N/A,0.20109684873485012,-6.0,High,Slow Recover
0,sfc_cache_p1_10,True,False,N/A,5.4556136412827545,10.08,4.624386358717246,0.2999420166015625,N/A,4.624386358717246,-6.0,High,Slow Recover
1,sfc_unique_p3_23,True,False,N/A,14.959240155313877,8.7,-6.2592401553138775,0.04377436637878418,N/A,-6.2592401553138775,-21.0,High,Slow Recover
1,sfc_unique_p2_23,True,False,N/A,6.68137743782159,8.7,2.0186225621784093,0.08696508407592773,N/A,2.0186225621784093,-21.0,High,Slow Recover
1,sfc_unique_p1_23,True,False,N/A,7.958460036875194,9.76,1.8015399631248057,0.25344157218933105,N/A,1.8015399631248057,-21.0,High,Slow Recover
2,sfc_unique_p4_30,True,False,N/A,9.118500456195788,10.98,1.8614995438042126,0.04449033737182617,N/A,1.8614995438042126,-21.0,High,Slow Recover
2,sfc_unique_p2_30,True,False,N/A,9.118500456195788,8.27,-0.8485004561957883,0.0919189453125,N/A,-0.8485004561957883,-21.0,High,Slow Recover
2,sfc_cache_p4_34,True,False,N/A,6.012484876440667,5.32,-0.692484876440667,0.13315033912658691,N/A,-0.692484876440667,-10.0,High,Slow Recover
2,sfc_cache_p3_34,True,False,N/A,6.901373765329557,6.74,-0.16137376532955638,0.18027472496032715,N/A,-0.16137376532955638,-6.0,High,Slow Recover
2,sfc_cache_p2_34,True,False,N/A,6.012484876440667,5.85,-0.16248487644066767,0.2246255874633789,N/A,-0.16248487644066767,-6.0,High,Slow Recover
2,sfc_cache_p1_34,True,False,N/A,5.479151543107334,6.74,1.2608484568926661,0.27234983444213867,N/A,1.2608484568926661,-6.0,High,Slow Recover
