timestamp,(0,34);(14,17);(25,24);(8,13);(8,22);(14,10);(14,11);(28,27);(28,29);(28,30);(2,3);(2,32);(5,4);(9,12);(23,15);(23,19);(23,20);(18,21);(6,7);(2,16);(25,26);(33,1);(33,31);(34,9);(9,18);(18,2);(2,5);(5,23);(23,25);(25,28);(28,14);(14,8);(8,6);(6,33);(33,34);(25,25.1);(8,8.1);(14,14.1);(28,28.1);(2,2.1);(5,5.1);(9,9.1);(23,23.1);(18,18.1);(6,6.1);(33,33.1);(34,34.1)
1772827682.209126;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;144.67;214.67;310.00;310.00;310.00;0.00;0.00;230.00;160.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;460.00
1772827682.2100039;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;144.67;214.67;310.00;310.00;310.00;0.00;0.00;230.00;160.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;460.00
1772827682.2376845;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;289.34;359.34;620.00;620.00;460.00;0.00;550.00;230.00;320.00;0.00;0.00;0.00;0.00;0.00;0.00;470.00;610.00
1772827682.2384238;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;289.34;359.34;620.00;620.00;460.00;0.00;550.00;230.00;320.00;0.00;0.00;0.00;0.00;0.00;0.00;470.00;610.00
1772827682.2662237;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;434.01;574.01;930.00;930.00;760.00;0.00;870.00;390.00;320.00;0.00;0.00;0.00;0.00;0.00;0.00;470.00;910.00
1772827682.266957;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;434.01;574.01;930.00;930.00;760.00;0.00;870.00;390.00;320.00;0.00;0.00;0.00;0.00;0.00;0.00;470.00;910.00
1772827682.2951834;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;578.68;788.68;1240.00;1240.00;1060.00;0.00;1190.00;550.00;320.00;0.00;0.00;0.00;0.00;0.00;0.00;470.00;1210.00
1772827682.2960029;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;578.68;788.68;1240.00;1240.00;1060.00;0.00;1190.00;550.00;320.00;0.00;0.00;0.00;0.00;0.00;0.00;470.00;1210.00
1772827682.3236442;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;485.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;818.68;1098.68;1550.00;1550.00;1370.00;0.00;1190.00;710.00;320.00;0.00;0.00;0.00;0.00;0.00;320.00;470.00;1510.00
1772827682.3244493;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;485.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;818.68;1098.68;1550.00;1550.00;1370.00;0.00;1190.00;710.00;320.00;0.00;0.00;0.00;0.00;0.00;320.00;470.00;1510.00
1772827682.3519452;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1058.68;1398.68;1850.00;1850.00;1670.00;0.00;1190.00;1180.00;640.00;0.00;0.00;0.00;0.00;0.00;320.00;470.00;1810.00
1772827682.3528185;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1058.68;1398.68;1850.00;1850.00;1670.00;0.00;1190.00;1180.00;640.00;0.00;0.00;0.00;0.00;0.00;320.00;470.00;1810.00
